Format Version,1.23,Take Name,Team4Aug1Flight1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 12.43.05.256 PM,Total Frames in Take,33121,Total Exported Frames,33121,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone,drone
,ID,"431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196","431036D76EF611F07C158CA0568E196"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.013152,-0.105805,-0.041637,-0.993428,-3.626098,2.077855,-3.502234
1,0.002778,0.011035,-0.106629,-0.039159,-0.993466,-3.627112,2.077361,-3.502073
2,0.005556,0.011419,-0.106559,-0.042896,-0.993315,-3.628066,2.077442,-3.502026
3,0.008333,0.012547,-0.106201,-0.043247,-0.993325,-3.629097,2.077502,-3.501949
4,0.011111,0.013193,-0.105533,-0.040656,-0.993497,-3.630113,2.077863,-3.501993
5,0.013889,0.010193,-0.106144,-0.041205,-0.993444,-3.631148,2.078049,-3.501932
6,0.016667,0.007843,-0.106948,-0.042055,-0.993344,-3.632121,2.078009,-3.501684
7,0.019444,0.008974,-0.106790,-0.044842,-0.993229,-3.633173,2.078109,-3.501600
8,0.022222,0.008782,-0.106818,-0.043081,-0.993306,-3.634166,2.078037,-3.501549
9,0.025000,0.009494,-0.106413,-0.042751,-0.993357,-3.635291,2.078464,-3.501556
10,0.027778,0.009632,-0.107094,-0.041321,-0.993343,-3.636198,2.077947,-3.501257
11,0.030556,0.009709,-0.106699,-0.044118,-0.993265,-3.637134,2.077788,-3.501059
12,0.033333,0.009937,-0.106523,-0.043405,-0.993313,-3.638342,2.078002,-3.501118
13,0.036111,0.014776,-0.105104,-0.043242,-0.993411,-3.639451,2.078587,-3.501053
14,0.038889,0.015476,-0.105492,-0.043879,-0.993331,-3.640471,2.078841,-3.501135
15,0.041667,0.013907,-0.105651,-0.042999,-0.993376,-3.641678,2.078624,-3.500853
16,0.044444,0.014671,-0.105736,-0.043540,-0.993332,-3.642579,2.078439,-3.500688
17,0.047222,0.014315,-0.105411,-0.041873,-0.993444,-3.643603,2.078372,-3.500673
18,0.050000,0.013994,-0.105201,-0.040985,-0.993508,-3.644611,2.078599,-3.500573
19,0.052778,0.013058,-0.105928,-0.041839,-0.993407,-3.645731,2.078542,-3.500410
20,0.055556,0.013225,-0.106445,-0.042892,-0.993305,-3.646824,2.078261,-3.500194
21,0.058333,0.013538,-0.105983,-0.040474,-0.993452,-3.647885,2.078199,-3.500139
22,0.061111,,,,,,,
23,0.063889,0.011640,-0.106531,-0.042410,-0.993336,-3.649966,2.078715,-3.499924
24,0.066667,0.012180,-0.106442,-0.038668,-0.993492,-3.651144,2.078232,-3.499776
25,0.069444,0.012852,-0.106498,-0.039069,-0.993462,-3.652223,2.078006,-3.499666
26,0.072222,0.019807,-0.104685,-0.041681,-0.993434,-3.653456,2.078651,-3.499666
27,0.075000,0.018269,-0.105408,-0.042817,-0.993339,-3.654492,2.078885,-3.499582
28,0.077778,0.016833,-0.105849,-0.042757,-0.993320,-3.655411,2.078659,-3.499428
29,0.080556,0.018268,-0.105676,-0.041945,-0.993348,-3.656679,2.078096,-3.499175
30,0.083333,0.015323,-0.105587,-0.037958,-0.993567,-3.657711,2.078078,-3.499002
31,0.086111,0.014509,-0.106040,-0.037707,-0.993541,-3.658758,2.078321,-3.498846
32,0.088889,0.013620,-0.106685,-0.039189,-0.993427,-3.659880,2.078576,-3.498752
33,0.091667,0.015810,-0.106033,-0.038701,-0.993483,-3.661089,2.077745,-3.498556
34,0.094444,0.014654,-0.105415,-0.034275,-0.993729,-3.662235,2.078229,-3.498523
35,0.097222,0.014171,-0.106020,-0.034044,-0.993680,-3.663315,2.078434,-3.498381
36,0.100000,0.013804,-0.106557,-0.035188,-0.993588,-3.664442,2.078791,-3.498265
37,0.102778,0.017702,-0.105642,-0.036485,-0.993577,-3.665807,2.078168,-3.498210
38,0.105556,0.018881,-0.104878,-0.034772,-0.993698,-3.666886,2.078446,-3.498133
39,0.108333,0.018080,-0.105791,-0.033961,-0.993644,-3.667946,2.078595,-3.498044
40,0.111111,0.019441,-0.105728,-0.035307,-0.993578,-3.668956,2.078421,-3.498084
41,0.113889,0.018043,-0.106300,-0.034105,-0.993585,-3.670492,2.078301,-3.497752
42,0.116667,0.019562,-0.105611,-0.034269,-0.993624,-3.671576,2.078456,-3.497692
43,0.119444,0.018890,-0.105941,-0.032080,-0.993675,-3.672646,2.078647,-3.497689
44,0.122222,0.019837,-0.105409,-0.031800,-0.993722,-3.673770,2.078750,-3.497679
45,0.125000,0.016609,-0.106610,-0.031614,-0.993659,-3.675047,2.078206,-3.497421
46,0.127778,0.016541,-0.106562,-0.031418,-0.993672,-3.676465,2.078763,-3.497323
47,0.130556,0.016853,-0.106517,-0.031105,-0.993681,-3.677479,2.078963,-3.497274
48,0.133333,0.017219,-0.106198,-0.029966,-0.993744,-3.678574,2.079010,-3.497290
49,0.136111,0.019062,-0.107065,-0.032377,-0.993542,-3.679776,2.078499,-3.497076
50,0.138889,0.018434,-0.106724,-0.030235,-0.993658,-3.681297,2.078962,-3.497001
51,0.141667,0.021201,-0.105665,-0.031618,-0.993673,-3.682496,2.079620,-3.496917
52,0.144444,0.020404,-0.106606,-0.030516,-0.993623,-3.683635,2.079826,-3.496854
53,0.147222,0.024810,-0.105868,-0.029963,-0.993619,-3.684792,2.079073,-3.496600
54,0.150000,0.021829,-0.106121,-0.027659,-0.993729,-3.686213,2.079301,-3.496571
55,0.152778,0.020743,-0.106241,-0.029353,-0.993691,-3.687259,2.079424,-3.496428
56,0.155556,0.021679,-0.107270,-0.025099,-0.993677,-3.688441,2.079222,-3.496289
57,0.158333,0.022031,-0.106910,-0.026933,-0.993660,-3.689812,2.079063,-3.496064
58,0.161111,0.020269,-0.106557,-0.026706,-0.993741,-3.691033,2.079290,-3.495968
59,0.163889,0.020087,-0.106644,-0.026500,-0.993741,-3.692071,2.079332,-3.495908
60,0.166667,0.020970,-0.107466,-0.022759,-0.993727,-3.693334,2.078996,-3.495798
61,0.169444,0.022272,-0.107075,-0.024675,-0.993695,-3.694795,2.079151,-3.495595
62,0.172222,0.020800,-0.106735,-0.024636,-0.993765,-3.695935,2.079151,-3.495446
63,0.175000,0.020463,-0.107219,-0.022424,-0.993772,-3.697027,2.079243,-3.495357
64,0.177778,0.026772,-0.106769,-0.021969,-0.993681,-3.698369,2.079359,-3.495282
65,0.180556,0.023123,-0.106280,-0.022564,-0.993811,-3.699853,2.079574,-3.495130
66,0.183333,0.022079,-0.106529,-0.021819,-0.993825,-3.700910,2.079536,-3.495081
67,0.186111,0.022068,-0.107347,-0.020120,-0.993773,-3.702024,2.079736,-3.494972
68,0.188889,0.023387,-0.107719,-0.020578,-0.993693,-3.703472,2.079647,-3.494788
69,0.191667,0.021263,-0.107018,-0.020423,-0.993820,-3.704750,2.079408,-3.494659
70,0.194444,0.020490,-0.107616,-0.017131,-0.993834,-3.705881,2.079556,-3.494586
71,0.197222,0.021229,-0.108158,-0.017030,-0.993761,-3.706969,2.079498,-3.494549
72,0.200000,0.021501,-0.107859,-0.016629,-0.993795,-3.708521,2.079348,-3.494273
73,0.202778,0.018678,-0.107747,-0.014742,-0.993894,-3.709648,2.079110,-3.494132
74,0.205556,0.017275,-0.108547,-0.010557,-0.993885,-3.710848,2.079312,-3.494120
75,0.208333,0.020891,-0.107837,-0.008154,-0.993916,-3.712274,2.079351,-3.493853
76,0.211111,0.020310,-0.108011,-0.013900,-0.993845,-3.713857,2.079931,-3.493964
77,0.213889,0.021416,-0.107762,-0.010974,-0.993885,-3.714929,2.079646,-3.493767
78,0.216667,0.018648,-0.108843,-0.011404,-0.993819,-3.716075,2.079956,-3.493783
79,0.219444,0.022413,-0.107774,-0.012793,-0.993840,-3.717666,2.080013,-3.493513
80,0.222222,0.019554,-0.107920,-0.009942,-0.993918,-3.718967,2.080106,-3.493549
81,0.225000,0.019742,-0.108609,-0.006805,-0.993865,-3.720122,2.080215,-3.493531
82,0.227778,0.022962,-0.108695,-0.004780,-0.993798,-3.721598,2.080320,-3.493323
83,0.230556,0.024347,-0.108659,-0.007365,-0.993754,-3.722800,2.080078,-3.493191
84,0.233333,0.019446,-0.108936,-0.005511,-0.993843,-3.724098,2.080064,-3.493024
85,0.236111,0.020754,-0.108930,-0.004917,-0.993821,-3.725217,2.080182,-3.493036
86,0.238889,0.022626,-0.109127,-0.005160,-0.993757,-3.726841,2.080440,-3.492959
87,0.241667,0.022898,-0.109454,-0.004765,-0.993717,-3.728052,2.080433,-3.492799
88,0.244444,0.020712,-0.109380,-0.004627,-0.993773,-3.729224,2.080272,-3.492652
89,0.247222,0.021490,-0.109455,-0.004514,-0.993749,-3.730614,2.080787,-3.492553
90,0.250000,0.023862,-0.109259,-0.005180,-0.993713,-3.731863,2.080201,-3.492383
91,0.252778,0.022141,-0.109430,-0.000409,-0.993748,-3.733157,2.080476,-3.492355
92,0.255556,0.018845,-0.110679,-0.000937,-0.993677,-3.734427,2.080613,-3.492265
93,0.258333,0.022628,-0.109165,0.000798,-0.993766,-3.735900,2.080605,-3.491969
94,0.261111,0.023049,-0.109161,0.001485,-0.993756,-3.737059,2.080568,-3.491851
95,0.263889,0.021007,-0.109312,0.001860,-0.993784,-3.738233,2.080365,-3.491785
96,0.266667,0.021551,-0.109850,0.005464,-0.993699,-3.739625,2.080389,-3.491674
97,0.269444,0.022518,-0.109224,0.004770,-0.993751,-3.741048,2.080616,-3.491620
98,0.272222,0.022347,-0.110016,0.006000,-0.993660,-3.742237,2.080570,-3.491466
99,0.275000,0.018506,-0.110098,0.005338,-0.993734,-3.743529,2.080496,-3.491343
100,0.277778,0.026309,-0.108303,0.004788,-0.993758,-3.745017,2.080643,-3.491293
101,0.280556,0.027172,-0.109274,0.005112,-0.993627,-3.746194,2.080536,-3.491149
102,0.283333,0.024789,-0.109814,0.006441,-0.993622,-3.747432,2.080608,-3.491051
103,0.286111,0.024060,-0.109476,0.004787,-0.993687,-3.748822,2.080960,-3.490919
104,0.288889,0.022385,-0.109239,0.009385,-0.993719,-3.750123,2.080975,-3.490850
105,0.291667,0.023479,-0.109696,0.010049,-0.993637,-3.751361,2.080829,-3.490904
106,0.294444,0.020672,-0.110441,0.010075,-0.993617,-3.752611,2.080662,-3.490779
107,0.297222,0.020503,-0.109574,0.010581,-0.993711,-3.754007,2.080837,-3.490599
108,0.300000,0.024379,-0.110219,0.009740,-0.993561,-3.755301,2.081043,-3.490587
109,0.302778,0.022643,-0.111314,0.011293,-0.993463,-3.756571,2.081261,-3.490666
110,0.305556,0.022699,-0.110426,0.011464,-0.993559,-3.757959,2.081231,-3.490448
111,0.308333,0.026861,-0.109800,0.012493,-0.993512,-3.759475,2.081464,-3.490414
112,0.311111,0.028018,-0.110531,0.011124,-0.993415,-3.760535,2.081239,-3.490253
113,0.313889,0.022897,-0.111309,0.014328,-0.993419,-3.761729,2.080950,-3.490156
114,0.316667,0.022486,-0.110407,0.020063,-0.993430,-3.763145,2.081279,-3.490131
115,0.319444,0.024908,-0.110230,0.018334,-0.993425,-3.764405,2.081269,-3.490056
116,0.322222,0.024025,-0.111414,0.018730,-0.993307,-3.765605,2.081357,-3.489929
117,0.325000,0.019940,-0.112105,0.015560,-0.993375,-3.766913,2.081299,-3.489902
118,0.327778,0.022890,-0.110304,0.018872,-0.993455,-3.768257,2.081430,-3.489761
119,0.330556,0.022281,-0.111554,0.018818,-0.993330,-3.769319,2.080865,-3.489814
120,0.333333,0.020724,-0.112653,0.020486,-0.993207,-3.770468,2.080970,-3.489747
121,0.336111,0.020364,-0.111369,0.020977,-0.993349,-3.771951,2.080952,-3.489555
122,0.338889,0.020425,-0.111545,0.023363,-0.993275,-3.773207,2.080819,-3.489526
123,0.341667,0.020866,-0.112503,0.021679,-0.993196,-3.774335,2.080748,-3.489336
124,0.344444,0.018410,-0.113325,0.021524,-0.993154,-3.775625,2.081177,-3.489316
125,0.347222,0.018806,-0.111302,0.025137,-0.993291,-3.776953,2.080919,-3.489139
126,0.350000,0.019542,-0.112010,0.025882,-0.993178,-3.778128,2.080935,-3.489073
127,0.352778,0.020317,-0.113036,0.024514,-0.993081,-3.779241,2.080839,-3.488947
128,0.355556,0.015582,-0.114065,0.024707,-0.993044,-3.780619,2.081579,-3.488977
129,0.358333,0.017426,-0.112212,0.028599,-0.993120,-3.781995,2.081162,-3.488773
130,0.361111,0.018442,-0.112700,0.026589,-0.993102,-3.782984,2.080974,-3.488670
131,0.363889,0.015609,-0.113875,0.027735,-0.992985,-3.784300,2.081409,-3.488582
132,0.366667,0.015533,-0.113340,0.030127,-0.992978,-3.785609,2.081622,-3.488565
133,0.369444,0.016214,-0.112957,0.031125,-0.992980,-3.786861,2.081190,-3.488441
134,0.372222,0.017573,-0.113388,0.031424,-0.992898,-3.787938,2.081350,-3.488345
135,0.375000,0.016692,-0.113347,0.031832,-0.992905,-3.789109,2.081656,-3.488249
136,0.377778,0.017445,-0.112137,0.038823,-0.992781,-3.790533,2.081981,-3.488141
137,0.380556,0.016651,-0.112591,0.038023,-0.992774,-3.791722,2.081680,-3.488174
138,0.383333,0.015870,-0.113440,0.035463,-0.992785,-3.792816,2.081915,-3.488005
139,0.386111,0.015182,-0.114124,0.036083,-0.992695,-3.793901,2.082034,-3.487916
140,0.388889,0.019433,-0.112119,0.037514,-0.992796,-3.795373,2.082383,-3.487775
141,0.391667,0.015443,-0.113444,0.039803,-0.992627,-3.796462,2.081961,-3.487679
142,0.394444,0.019095,-0.113525,0.038469,-0.992607,-3.797634,2.082299,-3.487681
143,0.397222,0.018850,-0.114099,0.039482,-0.992506,-3.798582,2.082247,-3.487653
144,0.400000,0.018106,-0.113566,0.042090,-0.992473,-3.799883,2.082333,-3.487437
145,0.402778,0.015567,-0.113329,0.042979,-0.992505,-3.801080,2.082380,-3.487403
146,0.405556,0.016398,-0.114091,0.044295,-0.992347,-3.802112,2.082337,-3.487329
147,0.408333,0.016761,-0.114491,0.044262,-0.992296,-3.803102,2.082193,-3.487286
148,0.411111,0.015763,-0.114394,0.045227,-0.992280,-3.804409,2.082568,-3.487151
149,0.413889,0.014727,-0.114315,0.044043,-0.992359,-3.805572,2.082594,-3.487072
150,0.416667,0.015362,-0.114900,0.044947,-0.992241,-3.806574,2.082569,-3.486968
151,0.419444,0.015279,-0.115948,0.042380,-0.992233,-3.807545,2.082550,-3.486926
152,0.422222,0.014507,-0.114926,0.049609,-0.992028,-3.808744,2.082490,-3.486820
153,0.425000,0.010806,-0.115684,0.048821,-0.992027,-3.809950,2.083144,-3.486804
154,0.427778,0.013895,-0.115254,0.047652,-0.992095,-3.810967,2.083059,-3.486620
155,0.430556,0.012999,-0.116395,0.045247,-0.992087,-3.811969,2.083137,-3.486565
156,0.433333,0.013147,-0.115933,0.050948,-0.991862,-3.812944,2.082914,-3.486554
157,0.436111,0.012520,-0.115118,0.052166,-0.991902,-3.814082,2.083005,-3.486449
158,0.438889,0.009999,-0.115723,0.051476,-0.991896,-3.815145,2.083186,-3.486284
159,0.441667,0.009573,-0.116278,0.054093,-0.991696,-3.816079,2.083083,-3.486147
160,0.444444,0.010978,-0.116828,0.054139,-0.991615,-3.816962,2.082722,-3.486006
161,0.447222,0.008125,-0.115789,0.060872,-0.991374,-3.818088,2.083162,-3.485984
162,0.450000,0.008009,-0.115467,0.059015,-0.991524,-3.819257,2.083551,-3.485917
163,0.452778,0.006373,-0.116351,0.060492,-0.991344,-3.820093,2.083015,-3.485871
164,0.455556,0.006878,-0.117114,0.060568,-0.991246,-3.821121,2.083476,-3.485712
165,0.458333,0.007495,-0.116471,0.062831,-0.991176,-3.822024,2.083170,-3.485554
166,0.461111,0.005910,-0.115810,0.066296,-0.991039,-3.823180,2.083478,-3.485554
167,0.463889,0.006106,-0.115804,0.066531,-0.991023,-3.824024,2.083494,-3.485486
168,0.466667,0.006260,-0.116087,0.066899,-0.990964,-3.824896,2.083277,-3.485409
169,0.469444,0.004689,-0.117321,0.067811,-0.990765,-3.825791,2.083479,-3.485313
170,0.472222,0.004465,-0.116139,0.070416,-0.990724,-3.826783,2.083273,-3.485112
171,0.475000,-0.009152,-0.115706,0.076974,-0.990254,-3.827892,2.082527,-3.484576
172,0.477778,0.003651,-0.115968,0.071575,-0.990664,-3.828650,2.083512,-3.485013
173,0.480556,0.002994,-0.116860,0.071670,-0.990555,-3.829541,2.083522,-3.484972
174,0.483333,0.002518,-0.117529,0.072926,-0.990385,-3.830369,2.083586,-3.484787
175,0.486111,0.003125,-0.116469,0.074483,-0.990393,-3.831275,2.083262,-3.484542
176,0.488889,0.001403,-0.116639,0.073405,-0.990457,-3.832337,2.083709,-3.484366
177,0.491667,0.000611,-0.116853,0.075267,-0.990293,-3.833181,2.083814,-3.484358
178,0.494444,0.001780,-0.117442,0.076002,-0.990166,-3.833864,2.083706,-3.484380
179,0.497222,0.000708,-0.118038,0.076971,-0.990021,-3.834713,2.083687,-3.484164
180,0.500000,0.001657,-0.116971,0.079921,-0.989913,-3.835493,2.083668,-3.483983
181,0.502778,0.000749,-0.117154,0.077801,-0.990061,-3.836489,2.083792,-3.483731
182,0.505556,-0.001118,-0.117302,0.079416,-0.989915,-3.837295,2.083815,-3.483774
183,0.508333,-0.001434,-0.117980,0.078681,-0.989893,-3.838022,2.083816,-3.483736
184,0.511111,-0.002304,-0.118525,0.081938,-0.989562,-3.838736,2.083951,-3.483565
185,0.513889,-0.001556,-0.118298,0.085056,-0.989327,-3.839456,2.083548,-3.483368
186,0.516667,-0.001149,-0.116915,0.085512,-0.989453,-3.840323,2.083775,-3.483220
187,0.519444,-0.000713,-0.117536,0.083323,-0.989567,-3.841201,2.083909,-3.483009
188,0.522222,-0.001790,-0.118057,0.081159,-0.989683,-3.841959,2.083958,-3.483014
189,0.525000,-0.002420,-0.118492,0.083986,-0.989394,-3.842621,2.084087,-3.482929
190,0.527778,-0.003565,-0.118828,0.086561,-0.989128,-3.843262,2.084167,-3.482780
191,0.530556,-0.002233,-0.119017,0.089089,-0.988885,-3.843920,2.083960,-3.482689
192,0.533333,-0.006285,-0.118504,0.089852,-0.988860,-3.844734,2.084037,-3.482661
193,0.536111,-0.004579,-0.118812,0.090961,-0.988731,-3.845483,2.084044,-3.482439
194,0.538889,-0.004826,-0.119032,0.088799,-0.988900,-3.846106,2.083715,-3.482307
195,0.541667,-0.005203,-0.119121,0.088803,-0.988887,-3.846773,2.084016,-3.482210
196,0.544444,-0.005533,-0.119317,0.090153,-0.988739,-3.847274,2.083990,-3.482154
197,0.547222,-0.007157,-0.120051,0.093135,-0.988364,-3.847885,2.083914,-3.482027
198,0.550000,-0.008661,-0.119765,0.094261,-0.988280,-3.848656,2.083999,-3.481958
199,0.552778,-0.008633,-0.119520,0.095305,-0.988209,-3.849346,2.084084,-3.481804
200,0.555556,-0.008012,-0.119380,0.096113,-0.988153,-3.849876,2.083974,-3.481527
201,0.558333,-0.006626,-0.119329,0.094872,-0.988289,-3.850473,2.084000,-3.481332
202,0.561111,-0.007508,-0.119879,0.095538,-0.988152,-3.851046,2.084089,-3.481217
203,0.563889,-0.007399,-0.119926,0.096300,-0.988074,-3.851535,2.084138,-3.481029
204,0.566667,-0.007397,-0.119685,0.100065,-0.987729,-3.852162,2.084301,-3.480847
205,0.569444,-0.005286,-0.119103,0.100899,-0.987728,-3.852506,2.084450,-3.480753
206,0.572222,-0.008677,-0.118436,0.103478,-0.987517,-3.852993,2.084096,-3.480517
207,0.575000,-0.008200,-0.118695,0.103095,-0.987530,-3.853559,2.083782,-3.480417
208,0.577778,-0.010133,-0.119387,0.103799,-0.987355,-3.854070,2.083969,-3.480239
209,0.580556,-0.009866,-0.119313,0.105480,-0.987188,-3.854547,2.084207,-3.480077
210,0.583333,-0.011261,-0.120226,0.104272,-0.987191,-3.855133,2.084336,-3.480050
211,0.586111,-0.010924,-0.120577,0.103420,-0.987242,-3.855474,2.084065,-3.479827
212,0.588889,-0.011812,-0.120560,0.103066,-0.987270,-3.855819,2.084139,-3.479657
213,0.591667,-0.011568,-0.120180,0.107000,-0.986901,-3.856126,2.083930,-3.479469
214,0.594444,-0.012803,-0.120346,0.108234,-0.986731,-3.856528,2.083959,-3.479379
215,0.597222,-0.014082,-0.119385,0.107250,-0.986938,-3.857099,2.084156,-3.479170
216,0.600000,-0.015278,-0.119643,0.106454,-0.986975,-3.857427,2.083975,-3.478973
217,0.602778,-0.016339,-0.119789,0.106849,-0.986898,-3.857747,2.083983,-3.478800
218,0.605556,-0.018529,-0.120742,0.106264,-0.986806,-3.858112,2.083830,-3.478580
219,0.608333,-0.031404,-0.121488,0.114446,-0.985473,-3.858291,2.082263,-3.477951
220,0.611111,-0.030948,-0.121180,0.116666,-0.985265,-3.858798,2.082459,-3.477783
221,0.613889,-0.030417,-0.120251,0.114934,-0.985599,-3.859251,2.082724,-3.477501
222,0.616667,-0.022767,-0.122124,0.110665,-0.986063,-3.859278,2.083515,-3.477884
223,0.619444,-0.023274,-0.122251,0.111914,-0.985895,-3.859514,2.083482,-3.477703
224,0.622222,-0.022555,-0.121916,0.114298,-0.985679,-3.859734,2.083302,-3.477538
225,0.625000,-0.023514,-0.122218,0.115127,-0.985523,-3.859965,2.083305,-3.477347
226,0.627778,-0.024358,-0.122827,0.112928,-0.985681,-3.860189,2.083309,-3.477065
227,0.630556,-0.021855,-0.121570,0.111286,-0.986082,-3.860682,2.083994,-3.476758
228,0.633333,-0.022642,-0.121250,0.112135,-0.986008,-3.860950,2.083956,-3.476582
229,0.636111,-0.022477,-0.121318,0.112747,-0.985933,-3.861124,2.083880,-3.476423
230,0.638889,-0.022713,-0.121444,0.113031,-0.985880,-3.861269,2.083883,-3.476249
231,0.641667,-0.023628,-0.121590,0.114132,-0.985714,-3.861360,2.083939,-3.476058
232,0.644444,-0.023627,-0.121500,0.114248,-0.985712,-3.861439,2.083943,-3.475847
233,0.647222,-0.023115,-0.121211,0.117124,-0.985422,-3.861527,2.083671,-3.475631
234,0.650000,-0.024312,-0.121726,0.119389,-0.985057,-3.861614,2.083600,-3.475430
235,0.652778,-0.023337,-0.121822,0.120013,-0.984993,-3.861725,2.083519,-3.475251
236,0.655556,-0.023487,-0.121827,0.120501,-0.984929,-3.861772,2.083582,-3.475032
237,0.658333,-0.023523,-0.121951,0.121833,-0.984749,-3.861847,2.083443,-3.474872
238,0.661111,-0.022745,-0.121863,0.120672,-0.984922,-3.861840,2.083137,-3.474592
239,0.663889,-0.023883,-0.122434,0.120940,-0.984791,-3.861811,2.082525,-3.474269
240,0.666667,-0.022069,-0.122246,0.120267,-0.984939,-3.861933,2.082664,-3.474028
241,0.669444,-0.024189,-0.123113,0.121466,-0.984634,-3.861914,2.082591,-3.473677
242,0.672222,-0.025808,-0.123465,0.122126,-0.984467,-3.861874,2.082380,-3.473526
243,0.675000,-0.025047,-0.122933,0.119597,-0.984864,-3.861961,2.082602,-3.473206
244,0.677778,-0.026839,-0.123628,0.120788,-0.984584,-3.861878,2.082350,-3.473096
245,0.680556,-0.026174,-0.123103,0.120415,-0.984714,-3.861882,2.082504,-3.472768
246,0.683333,-0.029553,-0.124278,0.120976,-0.984402,-3.861866,2.082570,-3.472589
247,0.686111,-0.030840,-0.123981,0.120325,-0.984479,-3.861777,2.082542,-3.472309
248,0.688889,-0.030424,-0.124048,0.119547,-0.984579,-3.861597,2.082353,-3.472127
249,0.691667,-0.030833,-0.124340,0.119164,-0.984576,-3.861516,2.082212,-3.471949
250,0.694444,-0.030963,-0.124515,0.119342,-0.984528,-3.861467,2.082247,-3.471732
251,0.697222,-0.030176,-0.124159,0.122357,-0.984227,-3.861332,2.082116,-3.471416
252,0.700000,-0.028824,-0.123483,0.122378,-0.984350,-3.861147,2.081903,-3.471228
253,0.702778,-0.028941,-0.123585,0.122866,-0.984273,-3.861013,2.081886,-3.470998
254,0.705556,-0.026658,-0.123726,0.122357,-0.984383,-3.860900,2.081685,-3.470683
255,0.708333,-0.024588,-0.123508,0.121073,-0.984623,-3.860504,2.080923,-3.470165
256,0.711111,-0.022482,-0.123177,0.120097,-0.984834,-3.860361,2.081050,-3.469842
257,0.713889,-0.022955,-0.122792,0.119412,-0.984955,-3.860119,2.081128,-3.469577
258,0.716667,-0.023274,-0.123023,0.119268,-0.984936,-3.859909,2.080984,-3.469412
259,0.719444,-0.024430,-0.123622,0.119888,-0.984758,-3.859674,2.080759,-3.469239
260,0.722222,-0.027340,-0.124161,0.122766,-0.984259,-3.859421,2.080502,-3.468884
261,0.725000,-0.026228,-0.123311,0.123785,-0.984268,-3.859305,2.080889,-3.468616
262,0.727778,-0.025718,-0.123452,0.121040,-0.984605,-3.858838,2.080724,-3.468362
263,0.730556,-0.024714,-0.123913,0.120348,-0.984658,-3.858546,2.080741,-3.468171
264,0.733333,-0.025035,-0.124082,0.119379,-0.984747,-3.858301,2.080673,-3.467938
265,0.736111,-0.025073,-0.124446,0.120314,-0.984586,-3.858116,2.080654,-3.467609
266,0.738889,-0.024094,-0.124590,0.118793,-0.984777,-3.857771,2.080324,-3.467205
267,0.741667,-0.025245,-0.124656,0.115717,-0.985106,-3.857270,2.080065,-3.466840
268,0.744444,-0.024434,-0.124845,0.115942,-0.985076,-3.856820,2.079606,-3.466579
269,0.747222,-0.023559,-0.125009,0.116053,-0.985063,-3.856459,2.079638,-3.466344
270,0.750000,-0.024591,-0.124893,0.116663,-0.984981,-3.856079,2.079707,-3.466095
271,0.752778,-0.023258,-0.124240,0.118481,-0.984879,-3.855696,2.079737,-3.465684
272,0.755556,-0.022144,-0.124423,0.116952,-0.985064,-3.855273,2.079632,-3.465364
273,0.758333,-0.021340,-0.123959,0.115845,-0.985271,-3.854766,2.079480,-3.465166
274,0.761111,-0.020925,-0.123947,0.115628,-0.985307,-3.854360,2.079425,-3.464917
275,0.763889,-0.021074,-0.125199,0.113970,-0.985339,-3.853806,2.078952,-3.464411
276,0.766667,-0.021188,-0.125567,0.113448,-0.985349,-3.853401,2.078798,-3.464203
277,0.769444,-0.020003,-0.124852,0.114464,-0.985348,-3.852762,2.078103,-3.463752
278,0.772222,-0.019839,-0.124801,0.113390,-0.985482,-3.852355,2.077971,-3.463481
279,0.775000,-0.021890,-0.125039,0.110402,-0.985747,-3.851743,2.078059,-3.463186
280,0.777778,-0.022673,-0.125588,0.111236,-0.985566,-3.851271,2.078158,-3.462900
281,0.780556,-0.034814,-0.125078,0.118172,-0.984469,-3.850700,2.076572,-3.462037
282,0.783333,-0.035508,-0.124959,0.117885,-0.984494,-3.850182,2.076705,-3.461781
283,0.786111,-0.024344,-0.125000,0.110699,-0.985661,-3.849509,2.077655,-3.461901
284,0.788889,-0.019710,-0.125480,0.108062,-0.985997,-3.848826,2.077740,-3.461400
285,0.791667,-0.018888,-0.125653,0.107646,-0.986036,-3.848347,2.077638,-3.461128
286,0.794444,-0.018928,-0.126253,0.107120,-0.986016,-3.847727,2.077111,-3.460845
287,0.797222,-0.016185,-0.125179,0.109583,-0.985931,-3.847042,2.076832,-3.460393
288,0.800000,-0.017687,-0.125471,0.106312,-0.986226,-3.846464,2.076743,-3.460083
289,0.802778,-0.016455,-0.125194,0.106767,-0.986234,-3.845741,2.076606,-3.459705
290,0.805556,-0.017728,-0.125765,0.105354,-0.986291,-3.845156,2.076519,-3.459369
