Format Version,1.23,Take Name,Team4Aug1Flight2,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 12.48.59.096 PM,Total Frames in Take,36144,Total Exported Frames,36144,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
85,0.236111,0.018599,0.036866,0.002057,-0.999145,-3.009593,2.616607,-3.498671
86,0.238889,0.017219,0.037373,0.002494,-0.999150,-3.010128,2.616411,-3.498757
87,0.241667,0.017519,0.037483,0.002846,-0.999140,-3.010491,2.616313,-3.498803
88,0.244444,0.011707,0.036112,0.005787,-0.999262,-3.011075,2.616063,-3.498821
89,0.247222,0.011425,0.034423,0.004790,-0.999331,-3.011723,2.616111,-3.499094
90,0.250000,0.016068,0.034890,0.002450,-0.999259,-3.012285,2.616581,-3.499193
91,0.252778,0.016248,0.034839,0.003103,-0.999256,-3.012726,2.616484,-3.499212
92,0.255556,0.012521,0.033915,0.005068,-0.999333,-3.013031,2.615885,-3.499208
93,0.258333,0.012494,0.033818,0.006668,-0.999328,-3.013581,2.615819,-3.499316
94,0.261111,0.012646,0.034165,0.003677,-0.999330,-3.014027,2.615323,-3.499326
95,0.263889,0.013001,0.034116,0.003592,-0.999327,-3.014469,2.615190,-3.499394
96,0.266667,0.020287,0.038726,0.012649,-0.998964,-3.014990,2.614805,-3.499419
97,0.269444,0.018597,0.036465,0.001361,-0.999161,-3.015828,2.615693,-3.499677
98,0.272222,0.019053,0.035929,0.001583,-0.999171,-3.016125,2.615612,-3.499657
99,0.275000,0.013145,0.034576,0.004674,-0.999305,-3.016495,2.614953,-3.499569
100,0.277778,0.020324,0.038090,0.012382,-0.998991,-3.016467,2.614531,-3.499594
101,0.280556,0.015078,0.036744,0.014994,-0.999099,-3.016637,2.613908,-3.499569
102,0.283333,0.017044,0.036716,0.012948,-0.999097,-3.017143,2.613500,-3.499518
103,0.286111,0.014225,0.035194,0.002778,-0.999276,-3.018284,2.614086,-3.499566
104,0.288889,0.013398,0.034522,0.004080,-0.999306,-3.018658,2.614084,-3.499639
105,0.291667,0.021369,0.037831,-0.000796,-0.999055,-3.019440,2.614521,-3.499620
106,0.294444,0.018844,0.036838,0.000273,-0.999144,-3.020124,2.614872,-3.499837
107,0.297222,0.018967,0.036860,0.000656,-0.999140,-3.020560,2.614842,-3.499885
108,0.300000,0.019179,0.036452,0.002876,-0.999147,-3.021384,2.614968,-3.500061
109,0.302778,0.019229,0.036581,0.002939,-0.999141,-3.021779,2.614864,-3.500117
110,0.305556,0.019420,0.037364,0.004128,-0.999105,-3.022141,2.614784,-3.500069
111,0.308333,0.019883,0.037682,0.004224,-0.999083,-3.022655,2.614547,-3.500104
112,0.311111,0.020451,0.037385,0.001971,-0.999090,-3.023056,2.614187,-3.500201
113,0.313889,0.019993,0.037595,0.001081,-0.999092,-3.023526,2.613967,-3.500178
114,0.316667,0.020221,0.037705,0.001156,-0.999084,-3.023951,2.613942,-3.500193
115,0.319444,0.019161,0.037186,0.003582,-0.999118,-3.024621,2.614220,-3.500193
116,0.322222,0.020170,0.036330,0.003491,-0.999130,-3.025040,2.614227,-3.500191
117,0.325000,0.018076,0.036206,0.005852,-0.999164,-3.025554,2.614372,-3.500304
118,0.327778,0.018105,0.036178,0.005867,-0.999164,-3.025946,2.614263,-3.500336
119,0.330556,0.017857,0.036271,0.006573,-0.999161,-3.026377,2.614116,-3.500303
120,0.333333,0.017764,0.036602,0.006218,-0.999153,-3.026817,2.614090,-3.500297
121,0.336111,0.012419,0.036128,0.009958,-0.999220,-3.027304,2.613227,-3.500440
122,0.338889,0.016892,0.037655,0.005903,-0.999131,-3.028042,2.613347,-3.500437
123,0.341667,0.017451,0.037750,0.007149,-0.999109,-3.028530,2.613299,-3.500460
124,0.344444,0.016538,0.037208,0.007497,-0.999143,-3.029066,2.613402,-3.500433
125,0.347222,0.016252,0.037529,0.005438,-0.999149,-3.029517,2.613462,-3.500330
126,0.350000,0.015750,0.036913,0.006428,-0.999174,-3.030101,2.613346,-3.500429
127,0.352778,0.016215,0.037244,0.005204,-0.999161,-3.030426,2.613107,-3.500546
128,0.355556,0.017050,0.037995,0.006267,-0.999113,-3.030803,2.612891,-3.500735
129,0.358333,0.017966,0.038161,0.006528,-0.999089,-3.031257,2.612786,-3.500802
130,0.361111,0.016639,0.038432,0.006639,-0.999101,-3.031740,2.612603,-3.500776
131,0.363889,0.017048,0.038057,0.004609,-0.999120,-3.032451,2.612254,-3.500640
132,0.366667,0.017280,0.038135,0.004537,-0.999113,-3.032891,2.612136,-3.500673
133,0.369444,0.017315,0.038157,0.005060,-0.999109,-3.033263,2.612104,-3.500725
134,0.372222,0.016804,0.038055,0.005777,-0.999118,-3.033733,2.612126,-3.500820
135,0.375000,0.017512,0.037610,0.007544,-0.999111,-3.034535,2.612006,-3.500897
136,0.377778,0.016983,0.038098,0.006610,-0.999108,-3.034772,2.612006,-3.500892
137,0.380556,0.019157,0.039097,0.004891,-0.999040,-3.035262,2.611993,-3.501200
138,0.383333,0.016781,0.036326,0.003444,-0.999193,-3.035676,2.611824,-3.501281
139,0.386111,0.009077,0.038030,0.013054,-0.999150,-3.035741,2.610541,-3.500873
140,0.388889,0.017545,0.037112,0.004031,-0.999149,-3.036700,2.611426,-3.501332
141,0.391667,0.018576,0.037114,0.001083,-0.999138,-3.037144,2.611000,-3.501307
142,0.394444,0.019525,0.039192,0.008170,-0.999008,-3.037344,2.610683,-3.500999
143,0.397222,0.019035,0.038749,0.007758,-0.999038,-3.037859,2.610777,-3.500968
144,0.400000,0.018515,0.036524,0.004045,-0.999153,-3.038948,2.611339,-3.501644
145,0.402778,0.009736,0.035430,0.009353,-0.999281,-3.039350,2.611127,-3.501538
146,0.405556,0.010010,0.035544,0.009504,-0.999273,-3.039748,2.611024,-3.501550
147,0.408333,0.018745,0.036960,0.005857,-0.999124,-3.040366,2.611806,-3.501667
148,0.411111,0.008870,0.036213,0.010104,-0.999254,-3.040713,2.610904,-3.501679
149,0.413889,0.009772,0.037662,0.014065,-0.999144,-3.040953,2.610658,-3.501469
150,0.416667,0.010337,0.037568,0.013245,-0.999153,-3.041409,2.610298,-3.501517
151,0.419444,0.012501,0.037601,0.012590,-0.999135,-3.041846,2.610081,-3.501478
152,0.422222,0.011686,0.036970,0.012043,-0.999176,-3.042377,2.610168,-3.501457
153,0.425000,0.010466,0.035196,0.010492,-0.999271,-3.043137,2.610393,-3.501752
154,0.427778,0.008999,0.036777,0.015978,-0.999155,-3.043403,2.610352,-3.501523
155,0.430556,0.008848,0.036754,0.016224,-0.999154,-3.043751,2.610261,-3.501582
156,0.433333,0.007886,0.035555,0.014726,-0.999228,-3.044385,2.610377,-3.501840
157,0.436111,0.007505,0.036375,0.014003,-0.999212,-3.044725,2.610271,-3.501829
158,0.438889,0.007836,0.035951,0.015130,-0.999208,-3.045115,2.610158,-3.501860
159,0.441667,0.008074,0.036135,0.015253,-0.999198,-3.045570,2.610085,-3.501874
160,0.444444,0.008778,0.036350,0.016567,-0.999163,-3.046046,2.610113,-3.501842
161,0.447222,0.015195,0.037772,0.012753,-0.999089,-3.046917,2.610577,-3.501845
162,0.450000,0.016197,0.037351,0.010811,-0.999112,-3.047269,2.610040,-3.502068
163,0.452778,0.016397,0.037239,0.012502,-0.999094,-3.047936,2.609967,-3.502028
164,0.455556,0.017028,0.038027,0.010612,-0.999075,-3.048117,2.609800,-3.502043
165,0.458333,0.016488,0.038065,0.012006,-0.999067,-3.048562,2.609857,-3.502102
166,0.461111,0.016498,0.038723,0.011880,-0.999043,-3.049018,2.609769,-3.502236
167,0.463889,0.015412,0.038975,0.012847,-0.999039,-3.049462,2.609623,-3.502272
168,0.466667,0.015604,0.039669,0.015351,-0.998973,-3.049738,2.609318,-3.502074
169,0.469444,0.014550,0.039107,0.016148,-0.998999,-3.050291,2.609398,-3.502010
170,0.472222,0.009718,0.037731,0.018567,-0.999068,-3.050455,2.608896,-3.501933
171,0.475000,0.009696,0.037447,0.014864,-0.999141,-3.051085,2.608924,-3.501893
172,0.477778,0.011211,0.037723,0.015902,-0.999099,-3.051241,2.608300,-3.501847
173,0.480556,0.012058,0.036434,0.015077,-0.999150,-3.051992,2.608289,-3.502123
174,0.483333,0.017951,0.037483,0.013229,-0.999049,-3.052650,2.608618,-3.502321
175,0.486111,0.016614,0.038291,0.011128,-0.999067,-3.052930,2.608685,-3.502215
176,0.488889,0.011142,0.037012,0.014269,-0.999151,-3.053100,2.608245,-3.502087
177,0.491667,0.015540,0.038646,0.011771,-0.999063,-3.053664,2.608557,-3.502238
178,0.494444,0.015485,0.039356,0.012957,-0.999021,-3.054083,2.608384,-3.502209
179,0.497222,0.015831,0.039084,0.013648,-0.999017,-3.054414,2.608257,-3.502304
180,0.500000,0.015578,0.039256,0.013967,-0.999010,-3.054789,2.608191,-3.502342
181,0.502778,0.016825,0.039100,0.014925,-0.998982,-3.055313,2.608128,-3.502254
182,0.505556,0.016880,0.037702,0.012827,-0.999064,-3.055975,2.607820,-3.502246
183,0.508333,0.016761,0.037772,0.013463,-0.999055,-3.056303,2.607735,-3.502292
184,0.511111,0.016033,0.037684,0.013546,-0.999069,-3.056763,2.607606,-3.502369
185,0.513889,0.015851,0.038209,0.014111,-0.999044,-3.057023,2.607610,-3.502330
186,0.516667,0.015373,0.038393,0.015059,-0.999031,-3.057465,2.607618,-3.502357
187,0.519444,0.015093,0.038693,0.015487,-0.999017,-3.057839,2.607538,-3.502367
188,0.522222,0.016292,0.039521,0.017910,-0.998925,-3.058278,2.607730,-3.502469
189,0.525000,0.014454,0.039616,0.019422,-0.998922,-3.058649,2.607469,-3.502385
190,0.527778,0.014590,0.039884,0.019718,-0.998903,-3.059034,2.607386,-3.502460
191,0.530556,0.015630,0.040125,0.019576,-0.998881,-3.059412,2.607357,-3.502532
192,0.533333,0.012376,0.039020,0.021475,-0.998931,-3.059965,2.607712,-3.502587
193,0.536111,0.012758,0.037675,0.021624,-0.998975,-3.060613,2.607419,-3.502599
194,0.538889,0.012743,0.037571,0.022435,-0.998961,-3.060946,2.607437,-3.502604
195,0.541667,0.010898,0.036972,0.023156,-0.998989,-3.061539,2.607497,-3.502708
196,0.544444,0.010884,0.037590,0.023592,-0.998956,-3.061779,2.607461,-3.502673
197,0.547222,0.011716,0.037617,0.024232,-0.998930,-3.062080,2.607383,-3.502703
198,0.550000,0.011158,0.037824,0.024290,-0.998927,-3.062385,2.607255,-3.502651
199,0.552778,0.013764,0.039329,0.023451,-0.998856,-3.062958,2.607476,-3.502924
200,0.555556,0.011813,0.038314,0.025052,-0.998882,-3.063279,2.607042,-3.502734
201,0.558333,0.015331,0.039168,0.023842,-0.998831,-3.063757,2.607314,-3.502824
202,0.561111,0.015507,0.039076,0.024273,-0.998821,-3.064057,2.607268,-3.502874
203,0.563889,0.015511,0.039049,0.025612,-0.998789,-3.064461,2.607398,-3.502789
204,0.566667,0.014026,0.038355,0.026581,-0.998812,-3.065014,2.607424,-3.502688
205,0.569444,0.016235,0.038719,0.026896,-0.998756,-3.065268,2.607117,-3.502743
206,0.572222,0.015815,0.038608,0.027303,-0.998756,-3.065674,2.606992,-3.502772
207,0.575000,0.016165,0.039297,0.025441,-0.998773,-3.065847,2.606725,-3.502735
208,0.577778,0.016238,0.039146,0.026082,-0.998761,-3.066153,2.606618,-3.502727
209,0.580556,0.016477,0.039813,0.025889,-0.998736,-3.066547,2.606487,-3.502793
210,0.583333,0.016644,0.040644,0.025117,-0.998719,-3.066891,2.606253,-3.502865
211,0.586111,0.016746,0.040614,0.026256,-0.998690,-3.067201,2.606054,-3.502883
212,0.588889,0.016017,0.041440,0.036376,-0.998350,-3.067353,2.605577,-3.502787
213,0.591667,0.014834,0.039907,0.027547,-0.998714,-3.067894,2.606007,-3.502830
214,0.594444,0.008982,0.039136,0.039471,-0.998414,-3.067720,2.604802,-3.502628
215,0.597222,0.015442,0.040591,0.037071,-0.998369,-3.068285,2.605403,-3.502700
216,0.600000,0.015413,0.040348,0.037239,-0.998373,-3.068547,2.605320,-3.502745
217,0.602778,0.015251,0.040729,0.039064,-0.998290,-3.068871,2.605165,-3.502649
218,0.605556,0.015030,0.040859,0.039170,-0.998284,-3.069146,2.605076,-3.502679
219,0.608333,0.010057,0.039313,0.041942,-0.998296,-3.069225,2.604179,-3.502591
220,0.611111,0.016438,0.040181,0.033258,-0.998504,-3.069980,2.605330,-3.502735
221,0.613889,0.009175,0.039123,0.032157,-0.998675,-3.070131,2.604380,-3.502413
222,0.616667,0.017153,0.040587,0.028859,-0.998612,-3.070669,2.604928,-3.502686
223,0.619444,0.008812,0.039197,0.032411,-0.998667,-3.070725,2.604110,-3.502496
224,0.622222,0.009365,0.039192,0.034748,-0.998583,-3.070987,2.603875,-3.502530
225,0.625000,0.008526,0.039726,0.035404,-0.998547,-3.071305,2.603637,-3.502444
226,0.627778,0.008119,0.039529,0.036683,-0.998512,-3.071658,2.603654,-3.502465
227,0.630556,0.009474,0.038675,0.036455,-0.998542,-3.071867,2.603859,-3.502504
228,0.633333,0.009375,0.038622,0.037953,-0.998489,-3.072131,2.603755,-3.502534
229,0.636111,0.009462,0.038481,0.038058,-0.998490,-3.072326,2.603658,-3.502594
230,0.638889,0.009635,0.038473,0.038198,-0.998483,-3.072521,2.603644,-3.502634
231,0.641667,0.007873,0.038001,0.038462,-0.998506,-3.072864,2.603694,-3.502528
232,0.644444,0.007985,0.038148,0.038803,-0.998487,-3.073142,2.603645,-3.502504
233,0.647222,0.008644,0.038381,0.037718,-0.998514,-3.073281,2.603449,-3.502544
234,0.650000,0.009419,0.038519,0.037166,-0.998522,-3.073712,2.603382,-3.502389
235,0.652778,0.008998,0.038655,0.037460,-0.998510,-3.073946,2.603317,-3.502438
236,0.655556,0.009716,0.038975,0.038263,-0.998460,-3.074252,2.603261,-3.502431
237,0.658333,0.009965,0.039510,0.033355,-0.998613,-3.074311,2.602807,-3.502318
238,0.661111,0.010873,0.038791,0.036919,-0.998506,-3.074804,2.602673,-3.502412
239,0.663889,0.010877,0.038175,0.035392,-0.998585,-3.074788,2.602518,-3.502386
240,0.666667,0.010181,0.038008,0.035983,-0.998578,-3.074982,2.602466,-3.502364
241,0.669444,0.011054,0.038148,0.035947,-0.998564,-3.075167,2.602301,-3.502380
242,0.672222,0.011314,0.038170,0.036179,-0.998552,-3.075380,2.602233,-3.502375
243,0.675000,0.009525,0.038992,0.038075,-0.998469,-3.075858,2.602176,-3.502429
244,0.677778,0.009369,0.038976,0.038152,-0.998468,-3.076113,2.602120,-3.502375
245,0.680556,0.008647,0.039552,0.036979,-0.998496,-3.076190,2.602096,-3.502279
246,0.683333,0.008720,0.039623,0.037265,-0.998482,-3.076372,2.602086,-3.502313
247,0.686111,0.009166,0.039750,0.037831,-0.998451,-3.076524,2.601957,-3.502343
248,0.688889,0.007943,0.039149,0.037829,-0.998486,-3.076804,2.602049,-3.502255
249,0.691667,0.007444,0.039144,0.038008,-0.998483,-3.077004,2.601992,-3.502204
250,0.694444,0.008313,0.038574,0.040322,-0.998407,-3.077346,2.601939,-3.502229
251,0.697222,0.008135,0.039219,0.039101,-0.998432,-3.077419,2.601974,-3.502151
252,0.700000,0.009783,0.038397,0.040984,-0.998374,-3.077736,2.601679,-3.502244
253,0.702778,0.015652,0.040572,0.037471,-0.998351,-3.078084,2.602396,-3.501839
254,0.705556,0.015771,0.039763,0.039008,-0.998323,-3.078366,2.602148,-3.501871
255,0.708333,0.015785,0.040028,0.038143,-0.998345,-3.078566,2.602014,-3.501872
256,0.711111,0.010565,0.039178,0.040565,-0.998353,-3.078748,2.601281,-3.502118
257,0.713889,0.016690,0.039895,0.036250,-0.998407,-3.078896,2.601485,-3.501804
258,0.716667,0.016711,0.040009,0.036468,-0.998394,-3.078982,2.601349,-3.501816
259,0.719444,0.016943,0.039983,0.036429,-0.998392,-3.079129,2.601229,-3.501765
260,0.722222,0.016843,0.040143,0.036470,-0.998386,-3.079281,2.601138,-3.501755
261,0.725000,0.018767,0.040876,0.044074,-0.998015,-3.079061,2.600344,-3.501753
262,0.727778,0.016837,0.041125,0.036483,-0.998346,-3.079652,2.600806,-3.501750
263,0.730556,0.017271,0.041739,0.045124,-0.997960,-3.079462,2.600133,-3.501714
264,0.733333,0.016256,0.041966,0.035880,-0.998342,-3.079810,2.600788,-3.501587
265,0.736111,0.015728,0.041885,0.036781,-0.998321,-3.080036,2.600792,-3.501605
266,0.738889,0.015753,0.041901,0.036842,-0.998318,-3.080173,2.600741,-3.501567
267,0.741667,0.015129,0.041764,0.037301,-0.998316,-3.080282,2.600711,-3.501558
268,0.744444,0.015195,0.041889,0.036875,-0.998326,-3.080381,2.600605,-3.501552
269,0.747222,0.015580,0.041897,0.037278,-0.998305,-3.080485,2.600523,-3.501540
270,0.750000,0.015718,0.040856,0.039167,-0.998273,-3.080768,2.600287,-3.501652
271,0.752778,0.014117,0.041381,0.037321,-0.998346,-3.080801,2.600508,-3.501417
272,0.755556,0.013869,0.040308,0.038792,-0.998338,-3.081120,2.600313,-3.501512
273,0.758333,0.014056,0.040338,0.038691,-0.998338,-3.081216,2.600188,-3.501496
274,0.761111,0.014910,0.040576,0.040169,-0.998257,-3.081372,2.600247,-3.501475
275,0.763889,0.015050,0.040411,0.040572,-0.998246,-3.081439,2.600164,-3.501466
276,0.766667,0.014857,0.040375,0.040711,-0.998244,-3.081560,2.600122,-3.501392
277,0.769444,0.015777,0.040120,0.040403,-0.998253,-3.081676,2.599873,-3.501350
278,0.772222,0.008693,0.038694,0.043407,-0.998270,-3.081589,2.599143,-3.501459
279,0.775000,0.008874,0.038698,0.043863,-0.998248,-3.081666,2.599034,-3.501451
280,0.777778,0.009256,0.039621,0.044362,-0.998187,-3.081661,2.598720,-3.501451
281,0.780556,0.008640,0.039583,0.044471,-0.998189,-3.081825,2.598584,-3.501406
282,0.783333,0.008680,0.039756,0.044964,-0.998160,-3.081943,2.598431,-3.501341
283,0.786111,0.008675,0.039751,0.044718,-0.998171,-3.082021,2.598348,-3.501306
284,0.788889,0.008986,0.039778,0.044682,-0.998169,-3.082077,2.598216,-3.501298
285,0.791667,0.008112,0.039912,0.044854,-0.998163,-3.082122,2.598104,-3.501313
286,0.794444,0.008198,0.040026,0.044696,-0.998165,-3.082163,2.598003,-3.501289
287,0.797222,0.009183,0.039686,0.043696,-0.998214,-3.082139,2.597415,-3.501326
288,0.800000,0.009307,0.039620,0.043533,-0.998223,-3.082194,2.597375,-3.501282
289,0.802778,0.009470,0.039631,0.043068,-0.998241,-3.082222,2.597256,-3.501240
290,0.805556,0.008763,0.040048,0.041823,-0.998284,-3.082331,2.597289,-3.501082
291,0.808333,0.007844,0.039277,0.042922,-0.998275,-3.082404,2.597217,-3.501122
292,0.811111,0.009532,0.039822,0.042799,-0.998244,-3.082327,2.596935,-3.501167
293,0.813889,0.009707,0.039788,0.042977,-0.998236,-3.082351,2.596790,-3.501128
294,0.816667,0.018368,0.040464,0.038263,-0.998279,-3.082439,2.597570,-3.500935
295,0.819444,0.014822,0.041567,0.040995,-0.998184,-3.082559,2.597014,-3.501004
