Format Version,1.23,Take Name,Team4Aug1Flight3,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 01.01.09.403 PM,Total Frames in Take,36667,Total Exported Frames,36667,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
5830,16.194444,-0.014654,-0.058593,-0.006194,-0.998155,-3.980264,2.555058,0.518902
5831,16.197222,-0.015428,-0.057911,-0.008332,-0.998168,-3.979478,2.555525,0.520220
5832,16.200000,-0.020688,-0.059057,-0.003338,-0.998035,-3.978904,2.555405,0.521134
5833,16.202778,-0.016259,-0.059265,-0.011648,-0.998042,-3.978333,2.555871,0.521808
5834,16.205556,-0.014912,-0.060028,-0.004835,-0.998074,-3.977818,2.554998,0.522690
5835,16.208333,-0.016010,-0.058887,-0.004374,-0.998127,-3.977364,2.554203,0.523602
5836,16.211111,-0.009048,-0.058835,-0.005550,-0.998211,-3.976917,2.553355,0.524001
5837,16.213889,-0.008166,-0.059529,-0.006678,-0.998171,-3.976409,2.553303,0.524899
5838,16.216667,-0.015221,-0.059121,-0.006949,-0.998111,-3.975898,2.553749,0.526740
5839,16.219444,-0.007881,-0.061123,-0.007964,-0.998067,-3.975406,2.553245,0.526716
5840,16.222222,-0.017138,-0.058044,-0.008596,-0.998130,-3.974856,2.553679,0.528596
5841,16.225000,-0.015393,-0.058685,-0.004785,-0.998146,-3.974330,2.553052,0.529157
5842,16.227778,-0.011455,-0.058243,-0.005005,-0.998224,-3.973381,2.552560,0.529523
5843,16.230556,-0.013343,-0.056870,-0.013387,-0.998203,-3.973114,2.552434,0.531095
5844,16.233333,-0.013253,-0.056758,-0.012099,-0.998227,-3.972307,2.552130,0.531999
5845,16.236111,-0.014867,-0.056773,-0.012350,-0.998200,-3.971854,2.551694,0.533033
5846,16.238889,-0.018322,-0.058000,-0.012008,-0.998076,-3.971582,2.551756,0.533860
5847,16.241667,-0.016692,-0.057514,-0.010599,-0.998149,-3.971160,2.551686,0.534538
5848,16.244444,-0.007516,-0.059695,-0.007243,-0.998162,-3.970748,2.549790,0.534844
5849,16.247222,-0.004825,-0.061349,-0.009827,-0.998056,-3.969906,2.550084,0.536013
5850,16.250000,-0.004277,-0.060189,-0.009294,-0.998135,-3.969358,2.549816,0.536757
5851,16.252778,-0.009325,-0.060269,-0.009129,-0.998097,-3.968882,2.550153,0.538049
5852,16.255556,-0.010417,-0.060006,-0.009909,-0.998094,-3.968491,2.549835,0.538947
5853,16.258333,-0.006275,-0.060121,-0.010002,-0.998121,-3.968052,2.549302,0.539492
5854,16.261111,-0.009647,-0.057605,-0.014184,-0.998192,-3.967611,2.549452,0.540886
5855,16.263889,-0.009654,-0.057090,-0.011207,-0.998259,-3.967080,2.549062,0.541510
5856,16.266667,-0.010926,-0.056418,-0.011883,-0.998277,-3.966319,2.548753,0.543364
5857,16.269444,-0.011465,-0.054531,-0.018491,-0.998275,-3.965727,2.548908,0.544460
5858,16.272222,-0.010277,-0.058532,-0.007568,-0.998204,-3.965195,2.547818,0.544437
5859,16.275000,-0.011572,-0.058946,-0.007170,-0.998168,-3.964843,2.547626,0.545409
5860,16.277778,-0.016918,-0.056428,-0.012078,-0.998190,-3.964411,2.548121,0.547030
5861,16.280556,-0.009185,-0.060355,-0.009043,-0.998094,-3.963984,2.547643,0.547349
5862,16.283333,-0.006618,-0.060986,-0.011241,-0.998053,-3.963577,2.547127,0.548440
5863,16.286111,-0.008841,-0.059387,-0.009769,-0.998148,-3.963336,2.546496,0.549580
5864,16.288889,-0.007904,-0.060419,-0.009995,-0.998092,-3.962588,2.546558,0.550537
5865,16.291667,-0.007928,-0.058897,-0.009127,-0.998191,-3.962163,2.546212,0.551559
5866,16.294444,-0.007798,-0.058530,-0.010670,-0.998198,-3.961732,2.545915,0.552216
5867,16.297222,-0.009245,-0.059295,-0.009714,-0.998150,-3.961224,2.545750,0.553293
5868,16.300000,-0.008888,-0.059587,-0.010169,-0.998132,-3.960657,2.545837,0.554054
5869,16.302778,-0.011454,-0.057352,-0.011929,-0.998217,-3.960370,2.545425,0.555785
5870,16.305556,-0.007289,-0.055456,-0.011645,-0.998367,-3.959562,2.544908,0.556899
5871,16.308333,-0.007407,-0.056399,-0.011506,-0.998315,-3.959211,2.544702,0.557696
5872,16.311111,-0.007295,-0.059619,-0.010850,-0.998136,-3.958667,2.544261,0.558195
5873,16.313889,-0.007242,-0.057824,-0.008105,-0.998268,-3.958307,2.543980,0.558984
5874,16.316667,-0.005101,-0.057982,-0.007724,-0.998275,-3.957661,2.543673,0.560132
5875,16.319444,-0.003631,-0.055996,-0.013403,-0.998334,-3.957394,2.543728,0.561497
5876,16.322222,-0.003837,-0.056696,-0.018952,-0.998204,-3.957012,2.543779,0.562949
5877,16.325000,-0.003515,-0.057957,-0.016986,-0.998168,-3.956685,2.543572,0.563695
5878,16.327778,-0.006939,-0.057634,-0.010217,-0.998261,-3.956634,2.542592,0.564373
5879,16.330556,-0.004574,-0.056888,-0.009722,-0.998323,-3.955926,2.542233,0.565466
5880,16.333333,-0.004788,-0.058308,-0.010542,-0.998232,-3.955610,2.542137,0.566379
5881,16.336111,-0.007921,-0.058086,-0.010504,-0.998225,-3.955205,2.541975,0.567585
5882,16.338889,-0.005783,-0.058998,-0.010780,-0.998183,-3.954623,2.541662,0.568428
5883,16.341667,-0.003676,-0.057902,-0.010319,-0.998262,-3.953985,2.541398,0.569502
5884,16.344444,-0.002134,-0.057832,-0.007710,-0.998294,-3.953390,2.541204,0.570316
5885,16.347222,-0.003157,-0.058197,-0.007413,-0.998273,-3.953238,2.540784,0.571652
5886,16.350000,-0.005466,-0.056831,-0.014341,-0.998266,-3.952775,2.541364,0.572972
5887,16.352778,-0.004925,-0.056181,-0.011761,-0.998339,-3.952524,2.540897,0.573788
5888,16.355556,-0.001531,-0.055097,-0.012622,-0.998400,-3.952089,2.540087,0.575165
5889,16.358333,-0.001455,-0.055647,-0.014117,-0.998350,-3.951771,2.540107,0.576218
5890,16.361111,-0.000208,-0.057150,-0.015035,-0.998252,-3.951146,2.539881,0.577081
5891,16.363889,-0.000339,-0.057188,-0.012483,-0.998285,-3.950728,2.539562,0.577854
5892,16.366667,-0.002938,-0.056487,-0.008740,-0.998361,-3.950430,2.539060,0.579000
5893,16.369444,-0.000361,-0.057593,-0.009208,-0.998298,-3.950064,2.538361,0.580061
5894,16.372222,-0.000039,-0.056752,-0.010408,-0.998334,-3.949941,2.538278,0.581252
5895,16.375000,0.000111,-0.057024,-0.011549,-0.998306,-3.949682,2.537909,0.582158
5896,16.377778,-0.000563,-0.057682,-0.008378,-0.998300,-3.949364,2.537736,0.583343
5897,16.380556,-0.002388,-0.057317,-0.006466,-0.998332,-3.949013,2.537482,0.584412
5898,16.383333,0.000657,-0.058635,-0.008549,-0.998243,-3.948366,2.537896,0.585432
5899,16.386111,0.000429,-0.059482,-0.009045,-0.998188,-3.947839,2.537576,0.586281
5900,16.388889,-0.001303,-0.057887,-0.006406,-0.998302,-3.947659,2.536732,0.587405
5901,16.391667,-0.000047,-0.057215,-0.005394,-0.998347,-3.947145,2.536223,0.588539
5902,16.394444,0.003029,-0.057057,-0.008513,-0.998330,-3.946598,2.536774,0.589653
5903,16.397222,0.001142,-0.056157,-0.009419,-0.998377,-3.946315,2.536251,0.590902
5904,16.400000,0.000494,-0.056453,-0.008683,-0.998367,-3.945970,2.536189,0.591741
5905,16.402778,0.001251,-0.056696,-0.007178,-0.998365,-3.945695,2.535635,0.593227
5906,16.405556,-0.000086,-0.056642,-0.008475,-0.998359,-3.945410,2.535596,0.593989
5907,16.408333,0.003078,-0.055581,-0.008755,-0.998411,-3.945084,2.534854,0.595376
5908,16.411111,0.006076,-0.058151,-0.009755,-0.998242,-3.944406,2.535040,0.596296
5909,16.413889,0.003424,-0.056589,-0.007381,-0.998364,-3.944324,2.534462,0.597825
5910,16.416667,0.002641,-0.056141,-0.006959,-0.998395,-3.943900,2.534537,0.598490
5911,16.419444,0.004582,-0.055459,-0.006936,-0.998426,-3.943688,2.534003,0.599445
5912,16.422222,0.004430,-0.056114,-0.010532,-0.998359,-3.943353,2.534008,0.600894
5913,16.425000,0.005103,-0.055839,-0.005363,-0.998412,-3.942930,2.533492,0.602050
5914,16.427778,0.004127,-0.055515,-0.009434,-0.998405,-3.942804,2.533170,0.602906
5915,16.430556,0.004034,-0.055993,-0.009834,-0.998375,-3.942490,2.533109,0.604151
5916,16.433333,0.001352,-0.056126,-0.005663,-0.998407,-3.942262,2.533060,0.605311
5917,16.436111,0.005002,-0.055266,-0.006625,-0.998437,-3.942116,2.532496,0.606511
5918,16.438889,0.002884,-0.056438,-0.006722,-0.998379,-3.941601,2.532714,0.607607
5919,16.441667,0.002644,-0.056603,-0.008107,-0.998360,-3.941485,2.532228,0.608558
5920,16.444444,0.001154,-0.057191,-0.005419,-0.998348,-3.941164,2.532031,0.609491
5921,16.447222,0.004738,-0.055242,-0.004721,-0.998451,-3.940611,2.531585,0.611034
5922,16.450000,0.002627,-0.054505,-0.003386,-0.998504,-3.940444,2.531121,0.612003
5923,16.452778,0.004699,-0.054131,-0.006273,-0.998503,-3.940013,2.530792,0.613207
5924,16.455556,0.006207,-0.055793,-0.004222,-0.998414,-3.939657,2.530481,0.614206
5925,16.458333,0.004509,-0.054997,-0.003222,-0.998471,-3.939436,2.530225,0.615466
5926,16.461111,0.005057,-0.054197,-0.005674,-0.998501,-3.939137,2.530070,0.616477
5927,16.463889,0.005133,-0.053462,-0.006361,-0.998537,-3.938927,2.529933,0.617371
5928,16.466667,0.004976,-0.056447,-0.004861,-0.998381,-3.938761,2.530091,0.618567
5929,16.469444,0.010000,-0.055080,-0.003289,-0.998426,-3.938232,2.529785,0.620139
5930,16.472222,0.008004,-0.056428,-0.003109,-0.998370,-3.938059,2.529411,0.621162
5931,16.475000,0.009974,-0.057399,-0.006298,-0.998282,-3.937566,2.529093,0.622466
5932,16.477778,0.008557,-0.055509,-0.004161,-0.998413,-3.937580,2.528763,0.623333
5933,16.480556,0.005085,-0.054415,0.000165,-0.998506,-3.937517,2.528832,0.624568
5934,16.483333,0.009076,-0.056217,-0.003023,-0.998373,-3.936839,2.528540,0.625366
5935,16.486111,0.007430,-0.056219,-0.000167,-0.998391,-3.936889,2.528164,0.626626
5936,16.488889,0.009087,-0.055127,-0.003341,-0.998432,-3.936499,2.528175,0.628023
5937,16.491667,0.008620,-0.054852,-0.004521,-0.998447,-3.936278,2.527686,0.629095
5938,16.494444,0.009328,-0.054592,-0.005603,-0.998450,-3.936148,2.527612,0.630370
5939,16.497222,0.011110,-0.056219,-0.005403,-0.998342,-3.935647,2.527729,0.631387
5940,16.500000,0.010570,-0.056573,-0.006078,-0.998324,-3.935467,2.527658,0.632318
5941,16.502778,0.012371,-0.056210,-0.004656,-0.998331,-3.935291,2.526990,0.633734
5942,16.505556,0.012645,-0.055761,-0.004237,-0.998355,-3.935087,2.526763,0.634393
5943,16.508333,0.005616,-0.056536,-0.000054,-0.998385,-3.935129,2.526905,0.635781
5944,16.511111,0.007590,-0.054534,-0.007253,-0.998457,-3.934838,2.526250,0.637339
5945,16.513889,0.009155,-0.056202,-0.003748,-0.998370,-3.934721,2.525649,0.638160
5946,16.516667,0.011089,-0.052096,-0.006832,-0.998557,-3.934612,2.524839,0.638954
5947,16.519444,0.007608,-0.052806,-0.002613,-0.998573,-3.934070,2.525394,0.640468
5948,16.522222,0.008514,-0.054594,-0.002778,-0.998469,-3.933680,2.525438,0.641599
5949,16.525000,0.010879,-0.054440,-0.002587,-0.998454,-3.933352,2.525023,0.643190
5950,16.527778,0.011553,-0.054051,-0.003096,-0.998467,-3.933259,2.524795,0.644318
5951,16.530556,0.010893,-0.054454,-0.002198,-0.998454,-3.932909,2.524897,0.645166
5952,16.533333,0.011739,-0.055322,-0.004366,-0.998390,-3.932781,2.524528,0.646235
5953,16.536111,0.011427,-0.055367,0.000328,-0.998401,-3.932637,2.524249,0.647557
5954,16.538889,0.011726,-0.052855,-0.001540,-0.998532,-3.932587,2.523447,0.648576
5955,16.541667,0.011756,-0.053875,-0.003242,-0.998473,-3.932278,2.523411,0.649444
5956,16.544444,0.010312,-0.054768,-0.008143,-0.998413,-3.932283,2.523681,0.650777
5957,16.547222,0.010331,-0.054359,0.001311,-0.998467,-3.931889,2.523370,0.652387
5958,16.550000,0.011285,-0.054270,-0.000714,-0.998462,-3.931676,2.523222,0.653340
5959,16.552778,0.010217,-0.054687,-0.002553,-0.998448,-3.931586,2.523308,0.654365
5960,16.555556,0.010198,-0.055522,-0.002292,-0.998403,-3.931324,2.523254,0.655356
5961,16.558333,0.011382,-0.052827,-0.001058,-0.998538,-3.931176,2.522482,0.657019
5962,16.561111,0.011777,-0.053182,-0.000510,-0.998515,-3.930961,2.522229,0.658095
5963,16.563889,0.012367,-0.053537,0.000254,-0.998489,-3.930758,2.521840,0.659060
5964,16.566667,0.011474,-0.052644,-0.004613,-0.998537,-3.930586,2.522038,0.660171
5965,16.569444,0.014431,-0.052007,-0.004132,-0.998534,-3.930351,2.521332,0.661402
5966,16.572222,0.014245,-0.052412,-0.000997,-0.998523,-3.930189,2.520772,0.662417
5967,16.575000,0.013237,-0.052880,-0.004039,-0.998505,-3.929962,2.520945,0.663630
5968,16.577778,0.013014,-0.054768,-0.001253,-0.998414,-3.929810,2.521041,0.665039
5969,16.580556,0.013437,-0.053322,-0.001341,-0.998486,-3.929723,2.520591,0.666356
5970,16.583333,0.014637,-0.054103,-0.001597,-0.998427,-3.929500,2.520559,0.667257
5971,16.586111,0.015703,-0.052589,-0.001140,-0.998492,-3.929394,2.519892,0.668638
5972,16.588889,0.015805,-0.054755,-0.001353,-0.998374,-3.929214,2.519839,0.669610
5973,16.591667,0.014269,-0.053701,0.000018,-0.998455,-3.929195,2.519393,0.670949
5974,16.594444,0.013009,-0.052520,-0.003142,-0.998530,-3.929170,2.519378,0.672076
5975,16.597222,0.010399,-0.051807,-0.004685,-0.998592,-3.929118,2.519472,0.673057
5976,16.600000,0.010165,-0.053518,-0.007443,-0.998487,-3.928911,2.519384,0.674363
5977,16.602778,0.013991,-0.054625,-0.002697,-0.998405,-3.928614,2.518627,0.675206
5978,16.605556,0.014902,-0.053294,-0.001878,-0.998466,-3.928525,2.518497,0.676625
5979,16.608333,0.013094,-0.053172,-0.002412,-0.998497,-3.928439,2.518441,0.677841
5980,16.611111,0.014134,-0.053281,-0.002396,-0.998477,-3.928283,2.517820,0.679349
5981,16.613889,0.015015,-0.054173,-0.000883,-0.998418,-3.928072,2.517589,0.680577
5982,16.616667,0.014005,-0.051981,-0.001800,-0.998548,-3.928036,2.517541,0.681479
5983,16.619444,0.014293,-0.052074,-0.001974,-0.998539,-3.927920,2.517298,0.682522
5984,16.622222,0.012472,-0.052700,0.001268,-0.998532,-3.927653,2.517129,0.683537
5985,16.625000,0.015206,-0.051497,-0.002655,-0.998554,-3.927641,2.516749,0.684966
5986,16.627778,0.013529,-0.051279,-0.000743,-0.998593,-3.927582,2.516613,0.686055
5987,16.630556,0.012982,-0.051575,-0.001031,-0.998584,-3.927388,2.516466,0.687144
5988,16.633333,0.014169,-0.053347,-0.000769,-0.998475,-3.927055,2.516473,0.688501
5989,16.636111,0.016118,-0.053259,-0.000382,-0.998451,-3.927006,2.515783,0.689959
5990,16.638889,0.015377,-0.052943,0.000673,-0.998479,-3.926980,2.515761,0.690955
5991,16.641667,0.015048,-0.053073,0.000845,-0.998477,-3.926952,2.515590,0.692004
5992,16.644444,0.016227,-0.053316,-0.003678,-0.998439,-3.926884,2.515421,0.693416
5993,16.647222,0.014965,-0.052408,-0.000029,-0.998514,-3.926848,2.514851,0.694676
5994,16.650000,0.013081,-0.051987,-0.003258,-0.998557,-3.926796,2.514877,0.695410
5995,16.652778,0.015358,-0.052555,-0.000872,-0.998500,-3.926572,2.514165,0.696419
5996,16.655556,0.013222,-0.052259,-0.004232,-0.998537,-3.926432,2.514896,0.697817
5997,16.658333,0.014195,-0.054275,0.000316,-0.998425,-3.926441,2.514396,0.699337
5998,16.661111,0.014829,-0.052988,-0.000602,-0.998485,-3.926371,2.513855,0.700633
5999,16.663889,0.014587,-0.052928,-0.002090,-0.998490,-3.926297,2.513819,0.701565
6000,16.666667,0.014304,-0.053699,-0.004239,-0.998446,-3.926167,2.514136,0.702807
6001,16.669444,0.016764,-0.053099,0.000415,-0.998448,-3.926124,2.513044,0.704187
6002,16.672222,0.015737,-0.052896,0.000359,-0.998476,-3.926059,2.512978,0.705067
6003,16.675000,0.014469,-0.051267,-0.003685,-0.998573,-3.926070,2.512962,0.706043
6004,16.677778,0.014331,-0.051228,-0.003743,-0.998577,-3.926023,2.512447,0.707434
6005,16.680556,0.019448,-0.052750,-0.001375,-0.998417,-3.925954,2.511488,0.708426
6006,16.683333,0.015434,-0.052522,-0.001179,-0.998500,-3.925542,2.511708,0.709923
6007,16.686111,0.016368,-0.053715,0.000977,-0.998422,-3.925529,2.511636,0.710997
6008,16.688889,0.021602,-0.052796,0.000601,-0.998372,-3.925602,2.511180,0.711770
6009,16.691667,0.014657,-0.052447,0.000285,-0.998516,-3.925447,2.511395,0.713514
6010,16.694444,0.016420,-0.052525,-0.001231,-0.998484,-3.925301,2.511012,0.714960
6011,16.697222,0.013655,-0.050903,0.000524,-0.998610,-3.925475,2.511087,0.715816
6012,16.700000,0.021911,-0.052432,0.000774,-0.998384,-3.925338,2.509745,0.716409
6013,16.702778,0.016438,-0.052951,0.001760,-0.998460,-3.925237,2.510136,0.717920
6014,16.705556,0.015897,-0.052239,0.000239,-0.998508,-3.925166,2.509916,0.718925
6015,16.708333,0.015535,-0.051026,0.001488,-0.998575,-3.925105,2.509792,0.720262
6016,16.711111,0.015098,-0.052020,0.002421,-0.998529,-3.924981,2.509648,0.721747
6017,16.713889,0.016713,-0.053830,0.000699,-0.998410,-3.924604,2.509684,0.722917
6018,16.716667,0.014802,-0.051657,0.001610,-0.998554,-3.924823,2.509474,0.724157
6019,16.719444,0.016169,-0.052074,0.000650,-0.998512,-3.924858,2.509319,0.725227
6020,16.722222,0.013599,-0.051719,0.000977,-0.998569,-3.924792,2.509193,0.726484
6021,16.725000,0.016038,-0.051889,0.001961,-0.998522,-3.924793,2.508527,0.727818
6022,16.727778,0.016383,-0.051190,0.000309,-0.998555,-3.924774,2.508121,0.728582
6023,16.730556,0.017911,-0.053331,-0.000298,-0.998416,-3.924540,2.508261,0.729543
6024,16.733333,0.015673,-0.051648,0.002513,-0.998539,-3.924561,2.507845,0.730924
6025,16.736111,0.015466,-0.052230,0.000279,-0.998515,-3.924577,2.508037,0.732629
6026,16.738889,0.014588,-0.051965,0.000708,-0.998542,-3.924581,2.507772,0.733586
6027,16.741667,0.013556,-0.052298,0.000763,-0.998539,-3.924505,2.507623,0.734588
6028,16.744444,0.016821,-0.053261,-0.000797,-0.998439,-3.924363,2.507323,0.736000
6029,16.747222,0.017627,-0.052757,0.000604,-0.998452,-3.924360,2.507114,0.737158
6030,16.750000,0.018474,-0.052835,-0.000220,-0.998432,-3.924322,2.506972,0.738052
6031,16.752778,0.015673,-0.052909,-0.000194,-0.998476,-3.924289,2.506665,0.738607
6032,16.755556,0.017711,-0.051385,0.000559,-0.998522,-3.924367,2.505915,0.740633
6033,16.758333,0.012610,-0.052558,0.003376,-0.998533,-3.924610,2.506034,0.741935
6034,16.761111,0.016098,-0.053020,-0.000386,-0.998464,-3.924390,2.505894,0.742859
6035,16.763889,0.013341,-0.050354,0.005006,-0.998630,-3.924314,2.505381,0.744419
6036,16.766667,0.015765,-0.052629,0.001660,-0.998488,-3.924214,2.505856,0.745444
6037,16.769444,0.018260,-0.053541,0.000363,-0.998399,-3.924276,2.505524,0.746417
6038,16.772222,0.017379,-0.053291,-0.000113,-0.998428,-3.924112,2.505284,0.747419
6039,16.775000,0.018433,-0.052034,0.004205,-0.998466,-3.924173,2.504741,0.749276
6040,16.777778,0.017157,-0.054010,0.001215,-0.998392,-3.924218,2.504980,0.750337
6041,16.780556,0.013178,-0.052925,0.001967,-0.998510,-3.924302,2.504349,0.751614
6042,16.783333,0.012477,-0.052225,0.001392,-0.998556,-3.924241,2.503943,0.752148
6043,16.786111,0.010381,-0.052268,0.006172,-0.998560,-3.924232,2.504137,0.754102
6044,16.788889,0.013619,-0.051030,0.001761,-0.998603,-3.924393,2.503248,0.754937
6045,16.791667,0.016027,-0.052761,0.000020,-0.998479,-3.923807,2.503418,0.756227
6046,16.794444,0.013485,-0.050884,0.000845,-0.998613,-3.924070,2.503046,0.757537
6047,16.797222,0.012150,-0.050959,0.001869,-0.998625,-3.924201,2.503023,0.758605
6048,16.800000,0.015554,-0.051767,0.000956,-0.998538,-3.924180,2.502519,0.759711
6049,16.802778,0.014691,-0.050752,0.001512,-0.998602,-3.924330,2.502247,0.760972
6050,16.805556,0.013894,-0.050504,0.002062,-0.998625,-3.924403,2.502150,0.762002
6051,16.808333,0.013969,-0.051024,0.002573,-0.998596,-3.924403,2.501590,0.763435
6052,16.811111,0.012202,-0.050186,0.000067,-0.998665,-3.924445,2.501544,0.764662
6053,16.813889,0.011936,-0.049935,0.000469,-0.998681,-3.924535,2.501478,0.765553
6054,16.816667,0.011986,-0.050862,0.002343,-0.998631,-3.924537,2.501699,0.766641
6055,16.819444,0.013811,-0.052299,0.000240,-0.998536,-3.924442,2.501271,0.767904
6056,16.822222,0.012234,-0.050185,0.003426,-0.998659,-3.924539,2.500775,0.769284
6057,16.825000,0.014309,-0.050997,0.000497,-0.998596,-3.924506,2.500759,0.770241
6058,16.827778,0.014931,-0.051041,-0.001201,-0.998584,-3.924649,2.500590,0.771402
6059,16.830556,0.013207,-0.050332,-0.000742,-0.998645,-3.924768,2.500627,0.772917
6060,16.833333,0.015169,-0.050553,0.000996,-0.998606,-3.924785,2.499559,0.773977
6061,16.836111,0.014290,-0.050392,0.002188,-0.998625,-3.924836,2.499414,0.775072
6062,16.838889,0.014982,-0.050508,0.002220,-0.998609,-3.924804,2.499346,0.776025
6063,16.841667,0.015855,-0.050826,0.000028,-0.998582,-3.924647,2.499067,0.777363
6064,16.844444,0.018262,-0.048948,-0.006105,-0.998616,-3.924802,2.498402,0.777965
6065,16.847222,0.010350,-0.050582,0.002502,-0.998663,-3.924737,2.499047,0.779774
6066,16.850000,0.011143,-0.050885,0.001243,-0.998642,-3.924959,2.498849,0.780913
6067,16.852778,0.010514,-0.050021,0.002573,-0.998690,-3.924955,2.498479,0.782460
6068,16.855556,0.015487,-0.051207,0.000017,-0.998568,-3.924748,2.498433,0.783257
6069,16.858333,0.015629,-0.051069,0.000605,-0.998573,-3.924729,2.498171,0.784240
6070,16.861111,0.016442,-0.052639,0.000615,-0.998478,-3.924939,2.497647,0.785289
6071,16.863889,0.016172,-0.051225,0.001141,-0.998556,-3.925049,2.497391,0.786715
6072,16.866667,0.017190,-0.051359,-0.000756,-0.998532,-3.925121,2.496862,0.787565
6073,16.869444,0.014416,-0.052355,0.002736,-0.998521,-3.924956,2.497132,0.788925
6074,16.872222,0.014961,-0.051063,0.001995,-0.998581,-3.924955,2.496978,0.790645
6075,16.875000,0.014644,-0.049107,-0.002304,-0.998684,-3.925515,2.496117,0.791608
6076,16.877778,0.013252,-0.050175,0.001317,-0.998652,-3.925323,2.496386,0.792977
6077,16.880556,0.013939,-0.048937,0.002564,-0.998701,-3.925406,2.496033,0.794242
6078,16.883333,0.015959,-0.051633,0.003859,-0.998531,-3.925288,2.496181,0.795489
6079,16.886111,0.014742,-0.051229,0.000724,-0.998578,-3.925399,2.495994,0.796300
6080,16.888889,0.013916,-0.051378,0.001996,-0.998580,-3.925340,2.495801,0.797246
6081,16.891667,0.012020,-0.051670,-0.000081,-0.998592,-3.925541,2.495131,0.798621
6082,16.894444,0.010332,-0.049834,0.003372,-0.998698,-3.925790,2.494943,0.800203
6083,16.897222,0.010947,-0.049530,0.001437,-0.998712,-3.925892,2.494918,0.801253
6084,16.900000,0.010578,-0.049777,0.001984,-0.998702,-3.925854,2.494849,0.802486
6085,16.902778,0.008760,-0.049529,0.004032,-0.998726,-3.925951,2.494555,0.803713
6086,16.905556,0.008387,-0.050201,0.004336,-0.998695,-3.926291,2.494431,0.804750
6087,16.908333,0.014317,-0.049365,-0.002363,-0.998675,-3.926286,2.493510,0.805825
6088,16.911111,0.015097,-0.048220,-0.004147,-0.998714,-3.926362,2.492991,0.806400
6089,16.913889,0.014221,-0.049121,0.003375,-0.998686,-3.926525,2.493219,0.808348
6090,16.916667,0.011012,-0.049072,0.003628,-0.998728,-3.926468,2.493028,0.809570
6091,16.919444,0.012705,-0.050650,0.003322,-0.998630,-3.926650,2.492638,0.810427
6092,16.922222,0.012031,-0.048807,0.002136,-0.998734,-3.926725,2.492662,0.811731
6093,16.925000,0.012655,-0.050654,0.001392,-0.998635,-3.926688,2.492338,0.813220
6094,16.927778,0.012206,-0.050340,0.002047,-0.998655,-3.926723,2.492281,0.814387
6095,16.930556,0.013605,-0.049653,0.003494,-0.998668,-3.926790,2.491959,0.815642
6096,16.933333,0.012796,-0.049384,0.002829,-0.998694,-3.927010,2.491744,0.816677
6097,16.936111,0.014904,-0.049654,0.004321,-0.998646,-3.926968,2.491656,0.817627
6098,16.938889,0.016453,-0.050007,0.003046,-0.998609,-3.927065,2.491354,0.818899
6099,16.941667,0.017402,-0.049301,-0.000981,-0.998632,-3.927197,2.491501,0.820022
6100,16.944444,0.015279,-0.047950,-0.001820,-0.998731,-3.927718,2.490360,0.820902
6101,16.947222,0.013224,-0.047962,0.000510,-0.998762,-3.927839,2.490076,0.822146
6102,16.950000,0.012462,-0.050800,0.005263,-0.998617,-3.927526,2.490819,0.823771
6103,16.952778,0.014856,-0.051000,0.005336,-0.998574,-3.927543,2.490652,0.824947
6104,16.955556,0.018221,-0.049176,-0.005511,-0.998609,-3.927774,2.489420,0.825248
6105,16.958333,0.015027,-0.047141,-0.002781,-0.998771,-3.928189,2.489067,0.826735
6106,16.961111,0.014558,-0.048682,0.001476,-0.998707,-3.928193,2.489576,0.828472
6107,16.963889,0.019624,-0.050471,-0.000542,-0.998533,-3.928053,2.489591,0.829333
6108,16.966667,0.018792,-0.050275,0.000845,-0.998558,-3.928119,2.489345,0.830439
6109,16.969444,0.013473,-0.047976,0.005915,-0.998740,-3.928426,2.488745,0.832028
6110,16.972222,0.017035,-0.047770,0.000792,-0.998713,-3.928579,2.488111,0.832905
6111,16.975000,0.016825,-0.048775,-0.000134,-0.998668,-3.928739,2.487925,0.833730
6112,16.977778,0.018418,-0.048271,-0.000662,-0.998664,-3.928703,2.487779,0.834858
6113,16.980556,0.014971,-0.048127,0.006000,-0.998711,-3.928750,2.487911,0.837157
6114,16.983333,0.014025,-0.049113,0.009053,-0.998654,-3.928935,2.487921,0.838269
6115,16.986111,0.016152,-0.048740,0.002787,-0.998677,-3.929283,2.487554,0.838859
6116,16.988889,0.018815,-0.046044,-0.002878,-0.998758,-3.929421,2.486514,0.839550
6117,16.991667,0.016857,-0.047959,0.003863,-0.998700,-3.929363,2.486825,0.841376
6118,16.994444,0.020735,-0.048591,0.003310,-0.998598,-3.929434,2.486831,0.842363
6119,16.997222,0.018703,-0.049253,0.003001,-0.998607,-3.929555,2.486647,0.843339
6120,17.000000,0.015718,-0.048033,0.004194,-0.998713,-3.929896,2.486322,0.844488
6121,17.002778,0.014217,-0.048709,0.005241,-0.998698,-3.930051,2.485917,0.845765
6122,17.005556,0.019178,-0.048151,-0.000272,-0.998656,-3.930197,2.485346,0.846784
6123,17.008333,0.017558,-0.049534,0.002822,-0.998614,-3.930140,2.485839,0.848133
