Format Version,1.23,Take Name,Team4Aug1Flight4,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 01.04.35.176 PM,Total Frames in Take,14482,Total Exported Frames,14482,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
4178,11.605556,0.014676,0.069690,0.007520,-0.997432,-3.939702,1.840771,0.641938
4179,11.608333,0.012353,0.071210,0.003387,-0.997379,-3.939494,1.840868,0.643182
4180,11.611111,0.016303,0.071591,-0.003675,-0.997294,-3.939009,1.840170,0.643419
4181,11.613889,0.005153,0.072185,0.010016,-0.997328,-3.938162,1.842220,0.644946
4182,11.616667,0.002145,0.072018,0.016770,-0.997260,-3.937551,1.841913,0.645465
4183,11.619444,0.009556,0.071252,0.008186,-0.997379,-3.937382,1.840881,0.647263
4184,11.622222,0.010536,0.071856,0.007199,-0.997333,-3.936960,1.840233,0.648030
4185,11.625000,0.010905,0.073036,0.004182,-0.997261,-3.936300,1.840154,0.648882
4186,11.627778,0.009540,0.072724,0.005521,-0.997291,-3.935755,1.840436,0.649930
4187,11.630556,0.009021,0.073451,0.008353,-0.997223,-3.935276,1.840506,0.650310
4188,11.633333,0.010463,0.072556,0.007226,-0.997283,-3.934726,1.840611,0.651147
4189,11.636111,0.009647,0.071480,-0.005687,-0.997379,-3.934354,1.840625,0.652617
4190,11.638889,0.009494,0.072853,0.001072,-0.997297,-3.933985,1.839799,0.653595
4191,11.641667,0.007114,0.073937,0.000118,-0.997238,-3.933499,1.840119,0.654657
4192,11.644444,0.010317,0.072984,-0.002927,-0.997275,-3.932973,1.840248,0.655732
4193,11.647222,0.006931,0.074496,-0.004294,-0.997188,-3.932377,1.840495,0.656033
4194,11.650000,0.001707,0.075562,0.001197,-0.997139,-3.931727,1.841566,0.657092
4195,11.652778,0.010982,0.071264,-0.006012,-0.997379,-3.931233,1.840748,0.658167
4196,11.655556,0.010406,0.074452,-0.008463,-0.997134,-3.930601,1.840764,0.659439
4197,11.658333,0.010764,0.074316,-0.009024,-0.997136,-3.930171,1.840239,0.660583
4198,11.661111,0.011777,0.074248,-0.008144,-0.997137,-3.929775,1.840254,0.661371
4199,11.663889,0.009126,0.073476,-0.005456,-0.997240,-3.929136,1.840269,0.662170
4200,11.666667,0.010827,0.075316,-0.007124,-0.997076,-3.928551,1.839779,0.663005
4201,11.669444,0.013593,0.071849,-0.009391,-0.997279,-3.928696,1.839932,0.663623
4202,11.672222,0.011065,0.073707,-0.008527,-0.997182,-3.928085,1.840019,0.665007
4203,11.675000,0.015739,0.073629,-0.009889,-0.997113,-3.927424,1.839904,0.666135
4204,11.677778,0.014479,0.075496,-0.011697,-0.996972,-3.927303,1.839739,0.666739
4205,11.680556,0.017197,0.073864,-0.013807,-0.997024,-3.926731,1.840240,0.668588
4206,11.683333,0.006822,0.073679,-0.012601,-0.997179,-3.926338,1.839630,0.668626
4207,11.686111,0.009826,0.071872,-0.013765,-0.997271,-3.925742,1.839874,0.669869
4208,11.688889,0.009367,0.071320,-0.010536,-0.997354,-3.925282,1.839992,0.670569
4209,11.691667,0.006474,0.072493,-0.011478,-0.997282,-3.924620,1.840494,0.671152
4210,11.694444,0.009870,0.074583,-0.012650,-0.997086,-3.924410,1.840289,0.672692
4211,11.697222,0.013910,0.073573,-0.013272,-0.997105,-3.923753,1.840388,0.673078
4212,11.700000,0.015227,0.070442,-0.011741,-0.997331,-3.923562,1.839648,0.673856
4213,11.702778,0.007027,0.073869,-0.016516,-0.997106,-3.923143,1.839651,0.675465
4214,11.705556,0.006441,0.073938,-0.016199,-0.997110,-3.922791,1.839556,0.676345
4215,11.708333,0.005932,0.074246,-0.017496,-0.997069,-3.922368,1.839368,0.677264
4216,11.711111,0.005929,0.074044,-0.016726,-0.997097,-3.921942,1.839349,0.677983
4217,11.713889,0.006150,0.073974,-0.015269,-0.997124,-3.921563,1.839220,0.679020
4218,11.716667,0.011577,0.074050,-0.018180,-0.997022,-3.920327,1.840022,0.679760
4219,11.719444,0.008095,0.074806,-0.018156,-0.997000,-3.920626,1.839508,0.680901
4220,11.722222,0.010263,0.075541,-0.019651,-0.996896,-3.920172,1.839280,0.681628
4221,11.725000,0.014120,0.073733,-0.021051,-0.996956,-3.919860,1.839120,0.682922
4222,11.727778,0.012158,0.073011,-0.020583,-0.997045,-3.919653,1.838762,0.683736
4223,11.730556,0.012245,0.074044,-0.021097,-0.996957,-3.919162,1.838713,0.684566
4224,11.733333,0.014987,0.073140,-0.025461,-0.996884,-3.918681,1.839123,0.685672
4225,11.736111,0.010957,0.075301,-0.025214,-0.996782,-3.918674,1.838944,0.686534
4226,11.738889,0.011101,0.074723,-0.025248,-0.996823,-3.918436,1.838795,0.687165
4227,11.741667,0.013408,0.074564,-0.024543,-0.996824,-3.917855,1.839384,0.688001
4228,11.744444,0.012040,0.075675,-0.025007,-0.996746,-3.917671,1.839169,0.689189
4229,11.747222,0.012720,0.073612,-0.025295,-0.996885,-3.917087,1.839654,0.690213
4230,11.750000,0.012859,0.074301,-0.025932,-0.996816,-3.916536,1.838868,0.691233
4231,11.752778,0.014791,0.074391,-0.025652,-0.996789,-3.916260,1.838836,0.691973
4232,11.755556,0.019701,0.073567,-0.027627,-0.996713,-3.915856,1.838258,0.692040
4233,11.758333,0.005272,0.076559,-0.029277,-0.996621,-3.915480,1.839289,0.693424
4234,11.761111,0.011523,0.076464,-0.032138,-0.996488,-3.915408,1.839020,0.694848
4235,11.763889,0.014889,0.075408,-0.032339,-0.996517,-3.914792,1.839186,0.695476
4236,11.766667,0.013420,0.074901,-0.029830,-0.996654,-3.914670,1.838946,0.696742
4237,11.769444,0.019174,0.072755,-0.029529,-0.996728,-3.914744,1.838161,0.697350
4238,11.772222,0.008430,0.074394,-0.031638,-0.996691,-3.914192,1.839301,0.698364
4239,11.775000,0.012781,0.073726,-0.030013,-0.996745,-3.914066,1.838245,0.699840
4240,11.777778,0.012478,0.075308,-0.035061,-0.996466,-3.914041,1.838598,0.700688
4241,11.780556,0.013793,0.075220,-0.029484,-0.996636,-3.913668,1.837908,0.701443
4242,11.783333,0.013599,0.074620,-0.028284,-0.996718,-3.913539,1.838023,0.702340
4243,11.786111,0.013384,0.076856,-0.033155,-0.996401,-3.913270,1.838025,0.703005
4244,11.788889,0.011554,0.077021,-0.033850,-0.996388,-3.912904,1.838231,0.703866
4245,11.791667,0.013630,0.075172,-0.034448,-0.996482,-3.912571,1.838240,0.704852
4246,11.794444,0.017331,0.074646,-0.036004,-0.996409,-3.912287,1.837975,0.705783
4247,11.797222,0.017942,0.075161,-0.036199,-0.996353,-3.912357,1.837288,0.706820
4248,11.800000,0.020580,0.073725,-0.030712,-0.996593,-3.912303,1.837209,0.707615
4249,11.802778,0.016108,0.075515,-0.031549,-0.996515,-3.911807,1.837970,0.709034
4250,11.805556,0.011314,0.075918,-0.036157,-0.996394,-3.911528,1.838256,0.709724
4251,11.808333,0.013837,0.076423,-0.039032,-0.996215,-3.911550,1.838283,0.710660
4252,11.811111,0.012192,0.076561,-0.038183,-0.996259,-3.911398,1.838037,0.711549
4253,11.813889,0.013432,0.076686,-0.033793,-0.996392,-3.910982,1.837650,0.712286
4254,11.816667,0.013762,0.075659,-0.038171,-0.996308,-3.910936,1.837323,0.713276
4255,11.819444,0.014287,0.076418,-0.037118,-0.996282,-3.910813,1.837233,0.714206
4256,11.822222,0.019784,0.075280,-0.038896,-0.996207,-3.910785,1.837031,0.714696
4257,11.825000,0.021288,0.075151,-0.039491,-0.996163,-3.910637,1.837063,0.715419
4258,11.827778,0.013386,0.076143,-0.038467,-0.996265,-3.910421,1.836965,0.716841
4259,11.830556,0.011201,0.076249,-0.036336,-0.996364,-3.910108,1.837198,0.717770
4260,11.833333,0.013069,0.076338,-0.032961,-0.996451,-3.910028,1.836978,0.718537
4261,11.836111,0.015431,0.077143,-0.037650,-0.996189,-3.910218,1.836636,0.719632
4262,11.838889,0.013658,0.077006,-0.039154,-0.996168,-3.910109,1.837089,0.720526
4263,11.841667,0.012269,0.076523,-0.036098,-0.996339,-3.910054,1.836713,0.721150
4264,11.844444,0.013847,0.075912,-0.037965,-0.996295,-3.910025,1.836659,0.722157
4265,11.847222,0.015475,0.076289,-0.040307,-0.996151,-3.909850,1.836497,0.723219
4266,11.850000,0.010753,0.076855,-0.036280,-0.996324,-3.909743,1.836477,0.723910
4267,11.852778,0.017569,0.077796,-0.037640,-0.996104,-3.909471,1.836784,0.724910
4268,11.855556,0.012880,0.077653,-0.035396,-0.996269,-3.909483,1.836320,0.725707
4269,11.858333,0.013525,0.076743,-0.035914,-0.996312,-3.909721,1.836031,0.726534
4270,11.861111,0.014611,0.077630,-0.036483,-0.996207,-3.909665,1.835938,0.727597
4271,11.863889,0.014631,0.076761,-0.038102,-0.996214,-3.909470,1.835676,0.728336
4272,11.866667,0.016898,0.077091,-0.039336,-0.996104,-3.909380,1.835675,0.729203
4273,11.869444,0.013395,0.077624,-0.036755,-0.996215,-3.909386,1.835690,0.729974
4274,11.872222,0.011309,0.076965,-0.036104,-0.996316,-3.909552,1.835797,0.731024
4275,11.875000,0.010009,0.076715,-0.037936,-0.996281,-3.909468,1.835827,0.732193
4276,11.877778,0.012471,0.078113,-0.036456,-0.996200,-3.909469,1.835268,0.733017
4277,11.880556,0.013308,0.078162,-0.037981,-0.996128,-3.909372,1.835382,0.733834
4278,11.883333,0.014120,0.077793,-0.037316,-0.996171,-3.909296,1.835451,0.734560
4279,11.886111,0.015698,0.077583,-0.035886,-0.996216,-3.909526,1.835343,0.735570
4280,11.888889,0.013520,0.077851,-0.037696,-0.996160,-3.909412,1.835343,0.736371
4281,11.891667,0.014656,0.076661,-0.039439,-0.996169,-3.909304,1.835274,0.737260
4282,11.894444,0.012267,0.076092,-0.036473,-0.996358,-3.909303,1.835498,0.737859
4283,11.897222,0.014992,0.077003,-0.038647,-0.996169,-3.909649,1.834508,0.738952
4284,11.900000,0.014053,0.076643,-0.035965,-0.996311,-3.909722,1.835085,0.740018
4285,11.902778,0.011329,0.076452,-0.032498,-0.996479,-3.909677,1.835065,0.741095
4286,11.905556,0.009720,0.077047,-0.033173,-0.996428,-3.909666,1.835022,0.741827
4287,11.908333,0.018528,0.077120,-0.035186,-0.996228,-3.909993,1.834217,0.742052
4288,11.911111,0.019046,0.076160,-0.036924,-0.996230,-3.910198,1.834042,0.742829
4289,11.913889,0.015578,0.077011,-0.038162,-0.996178,-3.909968,1.834544,0.744169
4290,11.916667,0.015693,0.075719,-0.037281,-0.996308,-3.910120,1.834622,0.745187
4291,11.919444,0.013778,0.075510,-0.037327,-0.996351,-3.910160,1.834613,0.746232
4292,11.922222,0.022172,0.075364,-0.034085,-0.996327,-3.910553,1.833626,0.746362
4293,11.925000,0.015302,0.076520,-0.033718,-0.996380,-3.910366,1.834420,0.747558
4294,11.927778,0.016409,0.075575,-0.033199,-0.996452,-3.910609,1.834105,0.748171
4295,11.930556,0.013609,0.077420,-0.032299,-0.996382,-3.911115,1.833850,0.749530
4296,11.933333,0.013231,0.077609,-0.033789,-0.996323,-3.911140,1.833935,0.750533
4297,11.936111,0.013164,0.078584,-0.032951,-0.996276,-3.911303,1.833792,0.751325
4298,11.938889,0.013807,0.077816,-0.033729,-0.996301,-3.911526,1.833877,0.751907
4299,11.941667,0.016990,0.078574,-0.038075,-0.996036,-3.911457,1.833855,0.752771
4300,11.944444,0.015290,0.079560,-0.038731,-0.995960,-3.911875,1.835087,0.754125
4301,11.947222,0.018964,0.076944,-0.037102,-0.996165,-3.911909,1.833969,0.754581
4302,11.950000,0.022244,0.075960,-0.031486,-0.996365,-3.912113,1.833013,0.755058
4303,11.952778,0.019987,0.076044,-0.032569,-0.996372,-3.912430,1.833295,0.755934
4304,11.955556,0.020245,0.077632,-0.032143,-0.996258,-3.912918,1.832464,0.756539
4305,11.958333,0.017963,0.078263,-0.031010,-0.996288,-3.913032,1.832798,0.757450
4306,11.961111,0.015546,0.080750,-0.034999,-0.995998,-3.913218,1.832496,0.758399
4307,11.963889,0.011543,0.077824,-0.030275,-0.996440,-3.913412,1.833370,0.759837
4308,11.966667,0.011920,0.078021,-0.031128,-0.996394,-3.913608,1.833310,0.760584
4309,11.969444,0.014202,0.079292,-0.034208,-0.996163,-3.913780,1.833338,0.761639
4310,11.972222,0.012850,0.077821,-0.033674,-0.996316,-3.913933,1.832710,0.762138
4311,11.975000,0.012559,0.076920,-0.031618,-0.996457,-3.914179,1.832590,0.763087
4312,11.977778,0.011123,0.078046,-0.029014,-0.996466,-3.914340,1.832761,0.763963
4313,11.980556,0.015633,0.078049,-0.030598,-0.996357,-3.914410,1.832857,0.764460
4314,11.983333,0.013281,0.076513,-0.025981,-0.996642,-3.915105,1.832607,0.765728
4315,11.986111,0.014279,0.076413,-0.026182,-0.996630,-3.915349,1.832462,0.766434
4316,11.988889,0.015027,0.077961,-0.027243,-0.996471,-3.915647,1.832433,0.767199
4317,11.991667,0.014180,0.078800,-0.025919,-0.996453,-3.916014,1.832419,0.767839
4318,11.994444,0.010313,0.079063,-0.025155,-0.996499,-3.916206,1.832557,0.768789
4319,11.997222,0.012002,0.078942,-0.020771,-0.996591,-3.916257,1.832594,0.769271
4320,12.000000,0.011689,0.079412,-0.024628,-0.996469,-3.916955,1.831249,0.770569
4321,12.002778,0.014735,0.079341,-0.024815,-0.996430,-3.917236,1.831522,0.771398
4322,12.005556,0.016685,0.077823,-0.023448,-0.996552,-3.917585,1.831575,0.772153
4323,12.008333,0.014988,0.079413,-0.026447,-0.996378,-3.918059,1.831955,0.773338
4324,12.011111,0.023481,0.077426,-0.026037,-0.996381,-3.918470,1.831462,0.773339
4325,12.013889,0.012690,0.079342,-0.024769,-0.996459,-3.918672,1.831542,0.774700
4326,12.016667,0.014006,0.079672,-0.025107,-0.996406,-3.918854,1.832100,0.775790
4327,12.019444,0.014468,0.077696,-0.018353,-0.996703,-3.919305,1.831928,0.776625
4328,12.022222,0.013931,0.077395,-0.021469,-0.996672,-3.919614,1.831210,0.777613
4329,12.025000,0.011464,0.077272,-0.021466,-0.996713,-3.920034,1.831271,0.778512
4330,12.027778,0.011497,0.077440,-0.020217,-0.996726,-3.920413,1.831217,0.779078
4331,12.030556,0.008411,0.079091,-0.018934,-0.996652,-3.920769,1.830688,0.779721
4332,12.033333,0.015544,0.076661,-0.017610,-0.996780,-3.921505,1.829900,0.780026
4333,12.036111,0.017858,0.076314,-0.016628,-0.996785,-3.921818,1.830302,0.781098
4334,12.038889,0.018573,0.077505,-0.016732,-0.996679,-3.921706,1.831211,0.782021
4335,12.041667,0.011077,0.077260,-0.016709,-0.996809,-3.921688,1.831772,0.783366
4336,12.044444,0.023414,0.077309,-0.016123,-0.996602,-3.922647,1.830189,0.782976
4337,12.047222,0.020238,0.078667,-0.017753,-0.996537,-3.922963,1.830749,0.784713
4338,12.050000,0.018845,0.078290,-0.018257,-0.996585,-3.923363,1.830534,0.785677
4339,12.052778,0.016739,0.077810,-0.015430,-0.996708,-3.923762,1.830841,0.786446
4340,12.055556,0.014056,0.080617,-0.014696,-0.996538,-3.923993,1.831089,0.787403
4341,12.058333,0.014027,0.078739,-0.017880,-0.996636,-3.924865,1.830704,0.788315
4342,12.061111,0.020086,0.076098,-0.014286,-0.996796,-3.925198,1.830182,0.788163
4343,12.063889,0.023443,0.078246,-0.010531,-0.996603,-3.925651,1.829714,0.789179
4344,12.066667,0.015504,0.078801,-0.011066,-0.996708,-3.925968,1.830411,0.790500
4345,12.069444,0.014365,0.077565,-0.010206,-0.996832,-3.926401,1.830207,0.791304
4346,12.072222,0.017492,0.076402,-0.007117,-0.996898,-3.927039,1.829633,0.791779
4347,12.075000,0.019445,0.075528,-0.008682,-0.996916,-3.927074,1.830485,0.793284
4348,12.077778,0.017849,0.080403,-0.011683,-0.996534,-3.928357,1.829602,0.793974
4349,12.080556,0.014478,0.081278,-0.011387,-0.996521,-3.928847,1.829847,0.794912
4350,12.083333,0.015585,0.079285,-0.004620,-0.996720,-3.929189,1.829676,0.795474
4351,12.086111,0.012407,0.081171,-0.007327,-0.996596,-3.929740,1.829633,0.796032
4352,12.088889,0.011268,0.082435,-0.008898,-0.996493,-3.930158,1.829793,0.797047
4353,12.091667,0.018603,0.078612,-0.007855,-0.996701,-3.930853,1.829034,0.797143
4354,12.094444,0.018477,0.077517,-0.003223,-0.996815,-3.930721,1.829284,0.797861
4355,12.097222,0.026319,0.078155,-0.009455,-0.996549,-3.931582,1.830127,0.799991
4356,12.100000,0.023769,0.078029,-0.005741,-0.996651,-3.931810,1.830450,0.800883
4357,12.102778,0.009116,0.079435,-0.001058,-0.996798,-3.932547,1.829225,0.800787
4358,12.105556,0.007125,0.081342,-0.001670,-0.996659,-3.933191,1.828612,0.801277
4359,12.108333,0.014999,0.081244,-0.003386,-0.996576,-3.933555,1.829267,0.802400
4360,12.111111,0.012476,0.080881,-0.000012,-0.996646,-3.933934,1.829177,0.803497
4361,12.113889,0.012697,0.080198,0.003150,-0.996693,-3.934315,1.829448,0.804392
4362,12.116667,0.017159,0.078450,-0.002117,-0.996768,-3.934528,1.829145,0.804873
4363,12.119444,0.020391,0.077475,0.000461,-0.996786,-3.935335,1.828568,0.805000
4364,12.122222,0.019572,0.078269,0.001364,-0.996739,-3.935964,1.828783,0.806050
4365,12.125000,0.019455,0.076419,0.005293,-0.996872,-3.936490,1.828779,0.806791
4366,12.127778,0.020473,0.078249,0.002880,-0.996719,-3.937078,1.829100,0.808081
4367,12.130556,0.014792,0.078069,0.006250,-0.996819,-3.937609,1.828426,0.808314
4368,12.133333,0.011686,0.078855,-0.001269,-0.996817,-3.937863,1.829468,0.809781
4369,12.136111,0.013857,0.080903,-0.001610,-0.996624,-3.938527,1.829270,0.810359
4370,12.138889,0.017978,0.078371,0.000072,-0.996762,-3.938711,1.829321,0.810867
4371,12.141667,0.016240,0.079011,0.009061,-0.996700,-3.939561,1.829175,0.812363
4372,12.144444,0.016632,0.080561,0.007704,-0.996581,-3.939955,1.829018,0.812810
4373,12.147222,0.016531,0.078409,0.008492,-0.996748,-3.940363,1.829408,0.813314
4374,12.150000,0.014801,0.078345,0.009889,-0.996767,-3.940875,1.829183,0.814224
4375,12.152778,0.017713,0.075766,0.013126,-0.996882,-3.941398,1.831036,0.816488
4376,12.155556,0.019381,0.077644,0.007974,-0.996761,-3.942143,1.829151,0.815957
4377,12.158333,0.017758,0.077941,0.009599,-0.996754,-3.942633,1.829058,0.816713
4378,12.161111,0.019453,0.078740,0.011718,-0.996637,-3.943114,1.828879,0.817423
4379,12.163889,0.022035,0.081023,0.009451,-0.996424,-3.943832,1.828688,0.818053
4380,12.166667,0.018580,0.079975,0.011916,-0.996553,-3.944479,1.828001,0.818555
4381,12.169444,0.019771,0.078724,0.015803,-0.996575,-3.944965,1.827951,0.819186
4382,12.172222,0.013816,0.080974,0.014525,-0.996515,-3.945320,1.829456,0.820526
4383,12.175000,0.014558,0.080035,0.013005,-0.996601,-3.945648,1.829300,0.821022
4384,12.177778,0.020625,0.078958,0.014249,-0.996563,-3.946480,1.828701,0.822011
4385,12.180556,0.026465,0.077630,0.015164,-0.996516,-3.947363,1.827510,0.822063
4386,12.183333,0.022844,0.077469,0.014010,-0.996635,-3.947670,1.828295,0.822982
4387,12.186111,0.026052,0.075212,0.015764,-0.996703,-3.948153,1.828292,0.823656
4388,12.188889,0.020928,0.078907,0.015727,-0.996538,-3.948581,1.828395,0.824927
4389,12.191667,0.023281,0.079574,0.015313,-0.996439,-3.949154,1.828409,0.825668
4390,12.194444,0.020307,0.081055,0.016722,-0.996363,-3.949555,1.828762,0.826288
4391,12.197222,0.022623,0.082692,0.013558,-0.996226,-3.950499,1.827661,0.826576
4392,12.200000,0.014210,0.079915,0.021817,-0.996462,-3.950647,1.829067,0.827734
4393,12.202778,0.013501,0.079042,0.020054,-0.996578,-3.951271,1.829180,0.827929
4394,12.205556,0.016887,0.081473,0.019373,-0.996344,-3.952289,1.827820,0.829120
4395,12.208333,0.017631,0.079782,0.023310,-0.996384,-3.952859,1.828371,0.829964
4396,12.211111,0.022754,0.080263,0.021461,-0.996283,-3.953314,1.828086,0.831066
4397,12.213889,0.022044,0.080357,0.021403,-0.996293,-3.953677,1.827945,0.831799
4398,12.216667,0.018657,0.081158,0.020984,-0.996306,-3.954079,1.828591,0.832241
4399,12.219444,0.018177,0.082809,0.018851,-0.996221,-3.954618,1.828552,0.833266
4400,12.222222,0.023055,0.081669,0.021280,-0.996166,-3.955058,1.828982,0.833844
4401,12.225000,0.021297,0.080976,0.024034,-0.996199,-3.956037,1.827893,0.834841
4402,12.227778,0.017994,0.079948,0.027968,-0.996244,-3.956748,1.828240,0.835478
4403,12.230556,0.018078,0.081613,0.028629,-0.996089,-3.957389,1.828062,0.836144
4404,12.233333,0.023137,0.081054,0.026187,-0.996097,-3.957912,1.827910,0.837003
4405,12.236111,0.026919,0.079882,0.026880,-0.996078,-3.958597,1.827416,0.837207
4406,12.238889,0.021192,0.081657,0.029721,-0.995992,-3.958808,1.828039,0.838572
4407,12.241667,0.019934,0.081664,0.029064,-0.996037,-3.959110,1.828370,0.838879
4408,12.244444,0.018324,0.080726,0.032734,-0.996030,-3.959676,1.828670,0.839392
4409,12.247222,0.024368,0.077947,0.031426,-0.996164,-3.960277,1.828258,0.840257
4410,12.250000,0.026058,0.078986,0.032259,-0.996013,-3.960958,1.828245,0.841041
4411,12.252778,0.026216,0.079685,0.030883,-0.995997,-3.961671,1.827783,0.841680
4412,12.255556,0.025024,0.078871,0.032575,-0.996038,-3.962461,1.827004,0.842180
4413,12.258333,0.028832,0.078356,0.030736,-0.996034,-3.962854,1.827659,0.842938
4414,12.261111,0.025142,0.079544,0.032246,-0.995992,-3.963193,1.828023,0.844042
4415,12.263889,0.031584,0.079327,0.035323,-0.995722,-3.964054,1.826558,0.844382
4416,12.266667,0.031894,0.079618,0.034866,-0.995705,-3.964664,1.826552,0.844970
4417,12.269444,0.024814,0.082140,0.033075,-0.995763,-3.965029,1.827559,0.846403
4418,12.272222,0.022674,0.080734,0.034457,-0.995882,-3.965605,1.827807,0.847101
4419,12.275000,0.024909,0.080838,0.034624,-0.995814,-3.966269,1.827977,0.847853
4420,12.277778,0.023918,0.081220,0.036665,-0.995734,-3.966632,1.828205,0.848460
4421,12.280556,0.026523,0.081567,0.037269,-0.995618,-3.967123,1.827770,0.849147
4422,12.283333,0.026402,0.080589,0.033855,-0.995822,-3.967681,1.827319,0.849878
4423,12.286111,0.028975,0.078747,0.037962,-0.995750,-3.968324,1.826571,0.849860
4424,12.288889,0.032083,0.079425,0.031936,-0.995812,-3.968902,1.827228,0.850679
4425,12.291667,0.029079,0.079256,0.031310,-0.995938,-3.969470,1.827526,0.851585
4426,12.294444,0.024001,0.079515,0.030214,-0.996087,-3.969910,1.828052,0.852773
4427,12.297222,0.023512,0.078378,0.035797,-0.996003,-3.970352,1.827703,0.853290
4428,12.300000,0.023595,0.080152,0.037771,-0.995787,-3.970963,1.827522,0.854151
4429,12.302778,0.024975,0.081507,0.040309,-0.995544,-3.971556,1.827353,0.854668
4430,12.305556,0.029303,0.083952,0.034850,-0.995429,-3.972264,1.826763,0.854889
4431,12.308333,0.036003,0.080473,0.041842,-0.995227,-3.972654,1.826874,0.855494
4432,12.311111,0.031333,0.079699,0.042295,-0.995428,-3.973267,1.827435,0.856413
4433,12.313889,0.031340,0.079107,0.040689,-0.995542,-3.973876,1.827109,0.856965
4434,12.316667,0.027303,0.081000,0.041178,-0.995489,-3.974136,1.827756,0.858272
4435,12.319444,0.034000,0.081794,0.032451,-0.995540,-3.974848,1.826961,0.857890
4436,12.322222,0.033833,0.081991,0.032349,-0.995533,-3.975211,1.826682,0.858679
4437,12.325000,0.029282,0.079903,0.037133,-0.995680,-3.975881,1.826530,0.859932
4438,12.327778,0.031850,0.079112,0.042440,-0.995452,-3.976215,1.826443,0.860553
4439,12.330556,0.033123,0.078755,0.043196,-0.995407,-3.976829,1.826794,0.860915
4440,12.333333,0.034271,0.078807,0.045106,-0.995279,-3.977403,1.826225,0.861452
4441,12.336111,0.033585,0.079963,0.043941,-0.995262,-3.978031,1.826439,0.862158
4442,12.338889,0.028966,0.080938,0.042513,-0.995391,-3.978564,1.827137,0.863243
4443,12.341667,0.027177,0.081230,0.044072,-0.995350,-3.978698,1.827714,0.864341
4444,12.344444,0.026546,0.082353,0.042255,-0.995353,-3.979268,1.827821,0.865101
4445,12.347222,0.026049,0.081137,0.046783,-0.995264,-3.979771,1.827641,0.865646
4446,12.350000,0.027866,0.080687,0.046237,-0.995277,-3.980261,1.827744,0.866294
4447,12.352778,0.036873,0.078387,0.043433,-0.995294,-3.980749,1.826826,0.866399
4448,12.355556,0.039662,0.077818,0.042694,-0.995263,-3.981206,1.826484,0.866803
4449,12.358333,0.038295,0.078160,0.040959,-0.995363,-3.981664,1.826540,0.867297
4450,12.361111,0.034539,0.078209,0.044520,-0.995343,-3.982286,1.826629,0.868265
4451,12.363889,0.040024,0.079103,0.045333,-0.995031,-3.982642,1.826720,0.868868
4452,12.366667,0.025181,0.081571,0.046527,-0.995263,-3.983283,1.827322,0.870287
4453,12.369444,0.025508,0.082056,0.046424,-0.995219,-3.983634,1.827533,0.871009
4454,12.372222,0.026238,0.081936,0.047183,-0.995174,-3.984020,1.827507,0.871538
4455,12.375000,0.032115,0.080084,0.047535,-0.995136,-3.984586,1.827058,0.871733
4456,12.377778,0.031869,0.080153,0.047466,-0.995142,-3.984961,1.827248,0.872344
4457,12.380556,0.035164,0.079331,0.046821,-0.995127,-3.985472,1.826855,0.872782
4458,12.383333,0.035083,0.079231,0.049230,-0.995022,-3.985798,1.826804,0.873265
4459,12.386111,0.033948,0.079773,0.049897,-0.994985,-3.986423,1.826955,0.874392
4460,12.388889,0.033452,0.079857,0.050516,-0.994963,-3.986851,1.826949,0.875100
4461,12.391667,0.034592,0.079962,0.041691,-0.995325,-3.987197,1.827114,0.875765
4462,12.394444,0.027871,0.080529,0.046535,-0.995275,-3.987535,1.827012,0.876806
4463,12.397222,0.033397,0.080448,0.046229,-0.995126,-3.987970,1.827572,0.877144
4464,12.400000,0.032924,0.079883,0.040144,-0.995451,-3.988353,1.828123,0.877683
4465,12.402778,0.034100,0.081114,0.044749,-0.995116,-3.988877,1.827807,0.878515
4466,12.405556,0.035769,0.082465,0.046807,-0.994851,-3.989215,1.827480,0.879319
4467,12.408333,0.037382,0.080132,0.048733,-0.994890,-3.990049,1.826469,0.879248
4468,12.411111,0.035830,0.080283,0.050767,-0.994833,-3.990495,1.826893,0.879955
4469,12.413889,0.034081,0.081113,0.048094,-0.994960,-3.990815,1.826995,0.880438
4470,12.416667,0.035421,0.079063,0.050431,-0.994963,-3.991309,1.826720,0.880926
4471,12.419444,0.033683,0.079865,0.051003,-0.994930,-3.991675,1.827060,0.881709
4472,12.422222,0.034453,0.080087,0.051173,-0.994877,-3.992004,1.827061,0.882220
4473,12.425000,0.027859,0.080537,0.051132,-0.995049,-3.992221,1.827774,0.883285
4474,12.427778,0.031868,0.079268,0.046296,-0.995268,-3.992450,1.827997,0.883804
4475,12.430556,0.029671,0.081498,0.049308,-0.995011,-3.992911,1.827996,0.884592
4476,12.433333,0.038993,0.079231,0.046499,-0.995007,-3.993444,1.826766,0.884651
4477,12.436111,0.033761,0.080489,0.047317,-0.995059,-3.993650,1.827798,0.885843
4478,12.438889,0.041304,0.079631,0.045978,-0.994907,-3.994210,1.826827,0.885699
4479,12.441667,0.030726,0.082590,0.048786,-0.994914,-3.994526,1.827576,0.887187
